customer_sk	lifetime_orders	lifetime_value	avg_order_value	avg_review_score	avg_delivery_days	favorite_category	rfm_segment	customer_segment	created_at
57213	1	26.61	26.61	5	4	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57214	1	175.56	175.56	5	15	automotivo	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57215	1	59.69	59.69	5	13	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57216	1	345.38	345.38	1	27	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57217	1	53.10	53.10	5	15	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57218	1	103.48	103.48	3	14	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57219	1	101.44	101.44	1	12	unknown	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57220	1	127.23	127.23	2	7	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57221	1	609.24	609.24	5	8	beleza_saude	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57222	1	158.30	158.30	3	13	unknown	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57223	1	180.61	180.61	5	3	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
57224	1	32.38	32.38	4	4	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57225	1	163.24	163.24	5	20	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57226	1	57.09	57.09	3	14	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57227	1	44.69	44.69	5	36	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57228	1	71.53	71.53	5	7	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
57229	1	982.85	982.85	4	18	eletroportateis	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57230	1	28.19	28.19	4	3	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
57231	1	144.99	144.99	5	4	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57232	1	92.84	92.84	4	4	perfumaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57233	1	181.24	181.24	5	11	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57234	1	57.59	57.59	3	6	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57235	1	151.09	151.09	5	17	livros_interesse_geral	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57236	1	65.11	65.11	1	36	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
57237	1	415.29	415.29	5	5	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57238	1	38.72	38.72	1	45	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57239	1	130.00	130.00	5	6	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57240	1	125.69	125.69	5	7	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
57241	1	30.18	30.18	5	16	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57242	1	66.11	66.11	5	21	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57243	1	107.95	107.95	5	9	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57244	1	134.55	134.55	5	5	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57245	1	188.94	188.94	5	1	automotivo	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57246	1	111.02	111.02	5	11	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57247	1	36.16	36.16	3	6	casa_construcao	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57248	1	74.63	74.63	4	21	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57249	1	65.44	65.44	5	5	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
57250	1	199.36	199.36	4	4	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
57251	1	38.04	38.04	5	11	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57252	1	98.03	98.03	4	5	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57253	1	79.32	79.32	5	21	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57254	1	267.90	267.90	5	13	bebes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57255	1	90.99	90.99	5	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57256	1	70.93	70.93	4	9	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
57257	2	145.48	72.74	5	7.5	cama_mesa_banho	AT_RISK	REGULAR	2026-05-15 15:13:42.783
57258	1	50.05	50.05	4	9	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57259	1	115.15	115.15	5	7	automotivo	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57260	1	407.67	407.67	5	1	eletroportateis	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57261	1	112.42	112.42	5	20	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57262	1	84.15	84.15	5	22	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57263	1	229.34	229.34	1	15	moveis_escritorio	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57264	1	40.60	40.60	5	25	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
57265	3	373.74	124.58	5	24.6666666666667	utilidades_domesticas	AT_RISK	LOYAL	2026-05-15 15:13:42.783
57266	1	218.91	218.91	4	8	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57267	1	163.79	163.79	1	16	unknown	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57268	1	162.36	162.36	5	14	papelaria	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57269	1	183.49	183.49	5	2	eletrodomesticos_2	REGULAR	NEW	2026-05-15 15:13:42.783
57270	1	117.74	117.74	3	10	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57271	1	330.13	330.13	4	9	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
57272	1	323.68	323.68	2	8	malas_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57273	1	98.22	98.22	5	9	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57274	1	249.70	249.70	5	8	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57275	1	125.42	125.42	5	14	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57276	1	95.56	95.56	5	5	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
57277	1	84.31	84.31	5	6	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
57278	1	75.53	75.53	4	19	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
57279	1	244.05	244.05	5	8	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57280	1	170.71	170.71	5	15	ferramentas_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57281	2	199.30	99.65	5	18	eletrodomesticos	AT_RISK	REGULAR	2026-05-15 15:13:42.783
57282	1	154.94	154.94	3	10	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57283	1	153.20	153.20	5	14	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57284	1	86.64	86.64	1	25	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57285	2	198.82	99.41	2	9	utilidades_domesticas	CHAMPIONS	REGULAR	2026-05-15 15:13:42.783
57286	1	147.31	147.31	4	7	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
57287	1	149.40	149.40	5	9	construcao_ferramentas_construcao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57288	1	43.77	43.77	5	3	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57289	1	202.91	202.91	5	7	moveis_sala	REGULAR	NEW	2026-05-15 15:13:42.783
57290	2	419.38	209.69	1	40.5	cama_mesa_banho	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
57291	1	88.72	88.72	4	9	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57292	1	95.78	95.78	5	19	moveis_cozinha_area_de_servico_jantar_e_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57293	1	127.24	127.24	5	6	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57294	1	234.05	234.05	4	7	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57295	1	35.00	35.00	5	17	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57296	1	28.23	28.23	5	7	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
57297	1	223.70	223.70	1	6	informatica_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57298	1	43.78	43.78	5	22	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57299	1	740.03	740.03	4	23	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57300	1	27.33	27.33	4	9	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57301	1	38.80	38.80	5	9	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
57302	1	47.29	47.29	5	9	telefonia	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57303	1	83.14	83.14	4	4	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57304	1	41.11	41.11	4	14	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57305	1	192.39	192.39	5	10	utilidades_domesticas	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57306	1	116.85	116.85	5	11	ferramentas_jardim	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57307	1	125.53	125.53	4	7	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57308	1	106.50	106.50	5	4	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57309	1	167.15	167.15	4	10	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
57310	1	67.70	67.70	5	2	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57311	1	91.78	91.78	5	5	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
57312	1	304.35	304.35	5	9	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57313	1	37.24	37.24	5	6	alimentos_bebidas	REGULAR	NEW	2026-05-15 15:13:42.783
57314	1	28.00	28.00	4	17	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57315	1	67.02	67.02	5	8	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
57316	1	152.70	152.70	0	9	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57317	1	154.22	154.22	1	7	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
57318	1	218.04	218.04	5	13	ferramentas_jardim	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57319	1	45.39	45.39	4	2	papelaria	REGULAR	NEW	2026-05-15 15:13:42.783
57320	1	55.04	55.04	4	11	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57321	1	121.69	121.69	5	3	moveis_colchao_e_estofado	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57322	1	63.29	63.29	5	3	instrumentos_musicais	REGULAR	NEW	2026-05-15 15:13:42.783
57323	1	44.09	44.09	3	12	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57324	1	51.30	51.30	4	7	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57325	1	27.77	27.77	5	5	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57326	1	52.26	52.26	5	7	automotivo	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57327	1	177.49	177.49	5	11	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57328	1	86.22	86.22	3	12	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57329	1	47.22	47.22	5	4	beleza_saude	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57330	1	51.69	51.69	1	36	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57331	1	39.10	39.10	2	21	fashion_underwear_e_moda_praia	REGULAR	NEW	2026-05-15 15:13:42.783
57332	1	116.62	116.62	5	7	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57333	1	309.85	309.85	5	6	moveis_escritorio	REGULAR	NEW	2026-05-15 15:13:42.783
57334	1	54.07	54.07	5	12	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
57335	1	92.69	92.69	4	12	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57336	1	268.48	268.48	5	14	automotivo	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57337	1	123.53	123.53	5	12	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
57338	1	133.20	133.20	5	19	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57339	1	32.37	32.37	5	9	eletronicos	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57340	1	99.74	99.74	5	13	informatica_acessorios	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57341	1	297.62	297.62	3	14	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57342	2	66.56	33.28	5	5	unknown	AT_RISK	REGULAR	2026-05-15 15:13:42.783
57343	1	131.76	131.76	5	12	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57344	1	367.12	367.12	5	8	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57345	1	212.40	212.40	5	7	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
57346	1	247.48	247.48	3	15	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
57347	1	169.14	169.14	3	20	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
57348	1	643.19	643.19	2	27	automotivo	REGULAR	NEW	2026-05-15 15:13:42.783
57349	1	164.24	164.24	1	11	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57350	1	43.27	43.27	5	7	telefonia	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57351	1	1323.79	1323.79	5	26	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57352	1	329.98	329.98	5	8	consoles_games	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57353	1	39.75	39.75	4	17	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57354	1	119.74	119.74	4	6	brinquedos	REGULAR	NEW	2026-05-15 15:13:42.783
57355	2	162.64	81.32	5	18.5	bebes	LOYAL_CUSTOMERS	REGULAR	2026-05-15 15:13:42.783
57356	1	197.81	197.81	5	11	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
57357	1	76.61	76.61	5	7	construcao_ferramentas_iluminacao	REGULAR	NEW	2026-05-15 15:13:42.783
57358	1	31.11	31.11	1	4	informatica_acessorios	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57359	1	87.90	87.90	5	20	telefonia	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57360	1	435.74	435.74	3	3	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57361	1	97.66	97.66	5	15	audio	REGULAR	NEW	2026-05-15 15:13:42.783
57362	1	106.77	106.77	1	17	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57363	1	115.45	115.45	5	13	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57364	1	93.82	93.82	5	2	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57365	1	38.10	38.10	5	14	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57366	2	65.54	32.77	5	12	fashion_bolsas_e_acessorios	REGULAR	REGULAR	2026-05-15 15:13:42.783
57367	1	35.00	35.00	5	16	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
57368	1	345.18	345.18	3	4	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57369	1	122.47	122.47	5	5	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57370	1	153.20	153.20	1	45	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57371	1	372.06	372.06	5	29	casa_conforto	REGULAR	NEW	2026-05-15 15:13:42.783
57372	1	1232.85	1232.85	5	8	pcs	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57373	1	35.77	35.77	5	4	alimentos	REGULAR	NEW	2026-05-15 15:13:42.783
57374	1	49.22	49.22	5	12	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57375	1	33.10	33.10	5	8	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57376	1	32.91	32.91	4	13	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57377	1	78.35	78.35	1	51	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57378	1	154.55	154.55	5	4	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57379	1	87.32	87.32	1	NULL	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57380	1	37.08	37.08	3	6	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
57381	1	58.62	58.62	3	7	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57382	1	135.49	135.49	5	29	cama_mesa_banho	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57383	1	54.17	54.17	3	2	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57384	1	84.01	84.01	5	10	unknown	REGULAR	NEW	2026-05-15 15:13:42.783
57385	1	142.08	142.08	5	6	malas_acessorios	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57386	1	150.02	150.02	5	2	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57387	1	112.90	112.90	5	17	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57388	1	321.06	321.06	5	8	moveis_decoracao	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57389	1	137.24	137.24	4	22	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57390	1	81.11	81.11	5	9	informatica_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57391	1	68.44	68.44	5	4	telefonia	REGULAR	NEW	2026-05-15 15:13:42.783
57392	1	138.16	138.16	5	3	perfumaria	REGULAR	NEW	2026-05-15 15:13:42.783
57393	1	38.14	38.14	5	7	cama_mesa_banho	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57394	1	121.09	121.09	1	25	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
57395	1	306.99	306.99	5	12	moveis_decoracao	REGULAR	NEW	2026-05-15 15:13:42.783
57396	1	76.95	76.95	3	16	consoles_games	REGULAR	NEW	2026-05-15 15:13:42.783
57397	1	317.37	317.37	5	18	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57398	1	116.16	116.16	5	8	pet_shop	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57399	1	115.45	115.45	5	11	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57400	1	132.36	132.36	4	14	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57401	1	162.89	162.89	5	9	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57402	1	36.82	36.82	4	6	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
57403	1	3256.14	3256.14	1	9	consoles_games	REGULAR	NEW	2026-05-15 15:13:42.783
57404	1	40.23	40.23	3	6	telefonia	LOST_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57405	1	165.11	165.11	4	26	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57406	1	175.64	175.64	5	13	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57407	1	97.35	97.35	5	7	malas_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57408	1	238.69	238.69	5	30	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57409	1	413.17	413.17	5	5	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57410	1	35.69	35.69	5	21	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
57411	1	254.74	254.74	5	14	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57412	1	113.20	113.20	5	5	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
57413	1	65.67	65.67	2	NULL	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57414	1	55.96	55.96	5	6	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
57415	1	563.17	563.17	1	37	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57416	1	266.85	266.85	5	172	esporte_lazer	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57417	1	75.07	75.07	1	25	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57418	1	168.75	168.75	5	6	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57419	1	266.40	266.40	5	13	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57420	1	59.06	59.06	4	11	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57421	1	64.93	64.93	5	5	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57422	1	347.84	347.84	1	4	eletroportateis	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57423	1	162.24	162.24	5	7	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57424	1	382.88	382.88	5	20	eletronicos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57425	2	112.31	56.16	5	5	esporte_lazer	AT_RISK	REGULAR	2026-05-15 15:13:42.783
57426	1	116.94	116.94	5	12	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57427	1	206.92	206.92	5	9	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57428	1	76.02	76.02	5	13	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57429	1	397.30	397.30	5	13	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57430	1	89.17	89.17	5	13	esporte_lazer	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57431	1	137.23	137.23	5	7	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57432	1	102.46	102.46	5	8	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57433	1	101.73	101.73	3	10	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57434	1	58.74	58.74	4	3	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57435	1	106.29	106.29	5	21	pet_shop	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57436	1	556.24	556.24	2	9	ferramentas_jardim	REGULAR	NEW	2026-05-15 15:13:42.783
57437	1	55.78	55.78	3	2	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57438	1	116.94	116.94	0	10	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57439	1	78.19	78.19	5	3	bebes	REGULAR	NEW	2026-05-15 15:13:42.783
57440	1	255.97	255.97	5	11	eletronicos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57441	1	44.00	44.00	5	14	audio	REGULAR	NEW	2026-05-15 15:13:42.783
57442	1	224.95	224.95	4	9	moveis_decoracao	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57443	1	127.66	127.66	2	21	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57444	1	208.20	208.20	5	4	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
57445	1	355.98	355.98	5	7	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57446	1	165.80	165.80	4	7	pet_shop	REGULAR	NEW	2026-05-15 15:13:42.783
57447	1	217.86	217.86	5	7	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57448	2	435.45	217.73	0.5	10.5	unknown	AT_RISK	REGULAR	2026-05-15 15:13:42.783
57449	1	171.22	171.22	5	12	brinquedos	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57450	1	74.64	74.64	4	16	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57451	1	117.16	117.16	5	10	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57452	1	50.70	50.70	3	14	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57453	1	150.21	150.21	3	26	construcao_ferramentas_construcao	REGULAR	NEW	2026-05-15 15:13:42.783
57454	1	305.33	305.33	1	26	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57455	1	240.68	240.68	4	36	relogios_presentes	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57456	1	72.21	72.21	4	8	cool_stuff	REGULAR	NEW	2026-05-15 15:13:42.783
57457	1	106.38	106.38	1	48	beleza_saude	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57458	1	63.60	63.60	3	28	bebidas	REGULAR	NEW	2026-05-15 15:13:42.783
57459	1	96.49	96.49	5	16	telefonia	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57460	1	171.02	171.02	4	5	cama_mesa_banho	REGULAR	NEW	2026-05-15 15:13:42.783
57461	1	340.24	340.24	5	7	relogios_presentes	REGULAR	NEW	2026-05-15 15:13:42.783
57462	1	96.54	96.54	5	13	cool_stuff	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57463	1	34.80	34.80	4	30	eletronicos	REGULAR	NEW	2026-05-15 15:13:42.783
57464	1	258.96	258.96	5	12	malas_acessorios	REGULAR	NEW	2026-05-15 15:13:42.783
57465	1	103.37	103.37	5	16	audio	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57466	1	102.87	102.87	5	8	cama_mesa_banho	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57467	1	110.12	110.12	4	5	automotivo	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
57468	1	245.82	245.82	5	10	relogios_presentes	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57469	1	122.46	122.46	3	5	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57470	1	66.64	66.64	5	4	utilidades_domesticas	REGULAR	NEW	2026-05-15 15:13:42.783
57471	1	56.58	56.58	4	13	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57472	2	223.30	111.65	4	11	eletrodomesticos	AT_RISK	REGULAR	2026-05-15 15:13:42.783
57473	1	67.87	67.87	5	7	beleza_saude	REGULAR	NEW	2026-05-15 15:13:42.783
57474	1	723.72	723.72	5	21	cool_stuff	CHAMPIONS	NEW	2026-05-15 15:13:42.783
57475	1	123.34	123.34	5	9	esporte_lazer	REGULAR	NEW	2026-05-15 15:13:42.783
57476	1	146.66	146.66	1	36	brinquedos	LOYAL_CUSTOMERS	NEW	2026-05-15 15:13:42.783
