order_item_sk	order_id	order_item_id	order_sk	customer_sk	product_sk	seller_sk	purchase_date_sk	shipping_limit_date_sk	item_price	freight_value	total_item_value	is_freight_free	high_value_item_flag	dwh_create_date
41680	604d4cba9e93715603dd7bef8085766d	2	36785	32555	22303	2819	20180306	20180312	18.49	18.23	36.72	0	0	2026-05-13 13:55:12.650
41681	604d4d8f967d87d742da674124602dfe	1	36786	80441	16745	2486	20171008	20171013	99.90	17.95	117.85	0	0	2026-05-13 13:55:12.650
41682	604d751f2a7e1dbdc206eec36e4bcb81	1	36787	6649	16611	2244	20171118	20171123	168.90	21.67	190.57	0	0	2026-05-13 13:55:12.650
41683	604e352bcd3bb9d8932aebf18bc2891d	1	36788	3961	5660	293	20171124	20171129	59.99	12.76	72.75	0	0	2026-05-13 13:55:12.650
41684	604e8476eddf429624f25bb3615ee6c8	1	36789	11428	9888	2482	20171221	20171229	84.99	19.13	104.12	0	0	2026-05-13 13:55:12.650
41685	604eadfa781354090d53180d97b11dca	1	36790	90124	3919	1225	20180508	20180514	32.00	22.06	54.06	0	0	2026-05-13 13:55:12.650
41686	604ed3ff72a9c67c6fcf940e6ba3bec0	1	36791	19186	5933	1236	20170730	20170807	39.00	15.10	54.10	0	0	2026-05-13 13:55:12.650
41687	60530b8ca3078f2c9039b970e94e7c61	1	36792	23513	1746	1670	20180730	20180807	54.90	18.48	73.38	0	0	2026-05-13 13:55:12.650
41688	60535257c5bf7cd3e7cb86e1c824809e	1	36793	55035	26441	2819	20171222	20171229	57.49	16.16	73.65	0	0	2026-05-13 13:55:12.650
41689	6053546de45b3aa8422ee0020b1a2da4	1	36794	4579	32669	174	20170512	20170517	79.90	15.31	95.21	0	0	2026-05-13 13:55:12.650
41690	605396ecdc2610304702411452c54a91	1	36795	46942	15284	2482	20170902	20170911	56.99	16.84	73.83	0	0	2026-05-13 13:55:12.650
41691	6053ecddcbc1052ab24f7bc72341544f	1	36796	10536	29230	2696	20180404	20180410	104.00	18.61	122.61	0	0	2026-05-13 13:55:12.650
41692	6054a8f23a3a1509607a206e7b6f6e1c	1	36797	78382	10131	732	20180425	20180502	79.00	14.64	93.64	0	0	2026-05-13 13:55:12.650
41693	6054b24d6a5bbe0e90fd7ebb14d602e8	1	36798	2296	27937	488	20180823	20180829	98.00	9.82	107.82	0	0	2026-05-13 13:55:12.650
41694	6054d8418ec326a7a9382171632b7a7d	1	36799	80375	2673	626	20180722	20180729	379.95	48.96	428.91	0	0	2026-05-13 13:55:12.650
41695	6054edadd122478439d42520ff966ebb	1	36800	94218	11782	2618	20170612	20170618	172.20	8.95	181.15	0	0	2026-05-13 13:55:12.650
41696	60550020e1d493392c427942b5ddb37d	1	36801	89626	17220	1591	20180424	20180502	79.90	23.49	103.39	0	0	2026-05-13 13:55:12.650
41697	60550084e6b4c0cb89a87df1f3e5ebd9	1	36802	37879	19966	2936	20180221	20180301	39.90	26.89	66.79	0	0	2026-05-13 13:55:12.650
41698	6055deb46d2d0a116e20655c435797e3	1	36803	74868	29594	882	20170730	20170803	109.90	15.52	125.42	0	0	2026-05-13 13:55:12.650
41699	60566939937556f587e9c32e761f794b	1	36804	23576	24087	2995	20170912	20170919	325.00	23.07	348.07	0	0	2026-05-13 13:55:12.650
41700	605690e3394de4516b0c3646e06a9599	1	36805	65919	16569	549	20171107	20171113	59.49	11.73	71.22	0	0	2026-05-13 13:55:12.650
41701	6057795be8cc4b91b447f81088a07594	1	36806	36557	12880	19	20180129	20180202	87.90	13.64	101.54	0	0	2026-05-13 13:55:12.650
41702	6057795be8cc4b91b447f81088a07594	2	36806	36557	3474	2486	20180129	20180202	89.65	13.64	103.29	0	0	2026-05-13 13:55:12.650
41703	6057795be8cc4b91b447f81088a07594	3	36806	36557	10361	2486	20180129	20180202	89.65	13.65	103.30	0	0	2026-05-13 13:55:12.650
41704	60587a0b83305888501192ff07ba8bb9	1	36807	30224	30151	1638	20171203	20171211	52.00	11.73	63.73	0	0	2026-05-13 13:55:12.650
41705	605a65763ded48a0db12fde2b0106a9b	1	36808	53677	22613	1239	20170422	20170427	95.00	22.00	117.00	0	0	2026-05-13 13:55:12.650
41706	605a65763ded48a0db12fde2b0106a9b	2	36808	53677	22613	1239	20170422	20170427	95.00	22.00	117.00	0	0	2026-05-13 13:55:12.650
41707	605a65763ded48a0db12fde2b0106a9b	3	36808	53677	22613	1239	20170422	20170427	95.00	22.00	117.00	0	0	2026-05-13 13:55:12.650
41708	605a65763ded48a0db12fde2b0106a9b	4	36808	53677	22613	1239	20170422	20170427	95.00	22.00	117.00	0	0	2026-05-13 13:55:12.650
41709	605b496ab2cd71fe8105952dafc16227	1	36809	38475	29367	2618	20180418	20180424	48.00	11.86	59.86	0	0	2026-05-13 13:55:12.650
41710	605b6e2919387ca3cd0480e7d420320f	1	36810	14129	22955	2628	20180606	20180614	29.90	15.23	45.13	0	0	2026-05-13 13:55:12.650
41711	605b7b4cb3154a3b313acb10f1f0f6cd	1	36811	21643	17308	2767	20171203	20171207	20.30	15.10	35.40	0	0	2026-05-13 13:55:12.650
41712	605bef5cb70439384c5b53ecc7c38996	1	36812	83053	28399	1236	20170807	20170811	49.00	21.15	70.15	0	0	2026-05-13 13:55:12.650
41713	605c8d6c4fd713a7d4315efb447367ef	1	36813	68844	31346	948	20170703	20170707	67.00	9.27	76.27	0	0	2026-05-13 13:55:12.650
41714	605cb018bbe790a8132db79998de4eab	1	36814	10548	29535	293	20171127	20171205	39.99	16.11	56.10	0	0	2026-05-13 13:55:12.650
41715	605cb018bbe790a8132db79998de4eab	2	36814	10548	29535	293	20171127	20171205	39.99	16.11	56.10	0	0	2026-05-13 13:55:12.650
41716	605cb018bbe790a8132db79998de4eab	3	36814	10548	29535	293	20171127	20171205	39.99	16.11	56.10	0	0	2026-05-13 13:55:12.650
41717	605cb018bbe790a8132db79998de4eab	4	36814	10548	29535	293	20171127	20171205	39.99	16.11	56.10	0	0	2026-05-13 13:55:12.650
41718	605dd1e8229892fbac9c08a82693f888	1	36815	82699	23311	1236	20180111	20180118	49.99	15.10	65.09	0	0	2026-05-13 13:55:12.650
41719	605ddab5485410c9c3c11f4ab9a74f6a	1	36816	65110	20971	2567	20180118	20180124	78.00	15.30	93.30	0	0	2026-05-13 13:55:12.650
41720	605eab4c9d7b2b8aa7e4b8f8362146b5	1	36817	8591	26345	1506	20171124	20171130	239.99	22.17	262.16	0	0	2026-05-13 13:55:12.650
41721	605f2add48efc71a276d265b071695ba	1	36818	41647	32189	320	20170808	20170816	59.99	15.18	75.17	0	0	2026-05-13 13:55:12.650
41722	605fa1deddee0b912495c101e187f4e7	1	36819	64589	29041	635	20171010	20171024	29.90	25.19	55.09	0	0	2026-05-13 13:55:12.650
41723	6060984d92a7f9a5d6f5f99b8815aa64	1	36820	75329	28967	2644	20180122	20180126	29.90	8.11	38.01	0	0	2026-05-13 13:55:12.650
41724	6060aa9779c52c46a9a791c79dcc4423	1	36821	22268	29519	1755	20170318	20170323	54.90	14.55	69.45	0	0	2026-05-13 13:55:12.650
41725	606135eee1f82ed9f028183c267aa8d8	1	36822	14799	16689	1034	20170519	20170524	109.99	17.02	127.01	0	0	2026-05-13 13:55:12.650
41726	6061ccaeb9b3f4fd4b9a3eb220d1a3aa	1	36823	16867	46	1757	20170815	20170821	99.90	21.19	121.09	0	0	2026-05-13 13:55:12.650
41727	60622e02fde39a42fe9654c41a6bba8d	1	36824	67252	25215	702	20171007	20171013	172.50	18.78	191.28	0	0	2026-05-13 13:55:12.650
41728	60639cf6e21b03e84ac060960347b628	1	36825	56924	30997	1400	20170827	20170904	36.80	16.60	53.40	0	0	2026-05-13 13:55:12.650
41729	606449909d777e082c5043319f58c6dc	1	36826	11390	4754	2044	20170619	20170626	449.90	47.00	496.90	0	0	2026-05-13 13:55:12.650
41730	6064862631581009b8eb676bc264d91f	1	36827	7190	19743	882	20170421	20170428	89.90	25.12	115.02	0	0	2026-05-13 13:55:12.650
41731	60648fdf5b85f552e8aed95a6173d6b6	1	36828	58887	30078	3025	20180312	20180316	188.90	16.20	205.10	0	0	2026-05-13 13:55:12.650
41732	60649d0d9e4157baeb059b34cf7d9b42	1	36829	27157	6792	1199	20180207	20180213	129.90	15.66	145.56	0	0	2026-05-13 13:55:12.650
41733	6066a9bffba977ef146cf6f56ce9bd5b	1	36830	81786	3973	1388	20171218	20180102	559.00	37.27	596.27	0	1	2026-05-13 13:55:12.650
41734	6066c3889ab8affd2c01906b2d3b943c	1	36831	15648	7210	1182	20180709	20180711	194.00	24.51	218.51	0	0	2026-05-13 13:55:12.650
41735	6066fbcebeaf378770ad9fbe8e30d1f0	1	36832	81450	8529	705	20170722	20170727	59.90	11.73	71.63	0	0	2026-05-13 13:55:12.650
41736	60671dbc6a3437884fe12844687b2049	1	36833	68945	25244	855	20170814	20170818	48.90	17.92	66.82	0	0	2026-05-13 13:55:12.650
41737	60671dbc6a3437884fe12844687b2049	2	36833	68945	25244	855	20170814	20170818	48.90	17.92	66.82	0	0	2026-05-13 13:55:12.650
41738	6068425eef94486cf980570a1e00b58c	1	36834	93567	21571	1185	20180423	20180429	53.90	19.35	73.25	0	0	2026-05-13 13:55:12.650
41739	6068425eef94486cf980570a1e00b58c	2	36834	93567	12202	1185	20180423	20180429	53.90	19.35	73.25	0	0	2026-05-13 13:55:12.650
41740	6069d670a99ff4a072176b1061fb5bdc	1	36835	31312	31829	1592	20180520	20180522	149.90	18.93	168.83	0	0	2026-05-13 13:55:12.650
41741	606a4d197c2fcc7ea1b91a89c0843f1e	1	36836	29007	10917	732	20171116	20171123	109.00	20.00	129.00	0	0	2026-05-13 13:55:12.650
41742	606c3603f9869041c9af20d3fba49a8c	1	36837	50192	32508	581	20180629	20180703	249.90	125.14	375.04	0	0	2026-05-13 13:55:12.650
41743	606e46b9fdbb0ac8a069541c9223fc19	1	36838	85733	8211	2121	20180326	20180402	40.00	7.71	47.71	0	0	2026-05-13 13:55:12.650
41744	606f74161b904d7a1bd3ac18746368a6	1	36839	73502	19660	2618	20170816	20170823	161.60	15.88	177.48	0	0	2026-05-13 13:55:12.650
41745	60702368f14268a42d95a4da7cea0632	1	36840	24333	30403	326	20171029	20171103	45.90	12.69	58.59	0	0	2026-05-13 13:55:12.650
41746	607058c64490de01be8019dfa31a25a2	1	36841	23535	11647	2940	20180709	20180713	369.49	41.67	411.16	0	0	2026-05-13 13:55:12.650
41747	6070ab7b5e87d4ed488918683d044bfa	1	36842	42376	4063	2644	20170903	20170910	99.90	17.95	117.85	0	0	2026-05-13 13:55:12.650
41748	607151a6fd6a09510f6ca248e8fe1bc3	1	36843	77792	3533	330	20180216	20180228	76.90	16.98	93.88	0	0	2026-05-13 13:55:12.650
41749	607151a6fd6a09510f6ca248e8fe1bc3	2	36843	77792	3533	330	20180216	20180228	76.90	16.98	93.88	0	0	2026-05-13 13:55:12.650
41750	60721992ef4cec39824837f08c79afec	1	36844	45595	27040	1955	20170921	20170927	149.99	45.98	195.97	0	0	2026-05-13 13:55:12.650
41751	60721992ef4cec39824837f08c79afec	2	36844	45595	25309	1955	20170921	20170927	99.00	37.36	136.36	0	0	2026-05-13 13:55:12.650
41752	60725ae38288a737c3c59e0c7f4dd430	1	36845	7426	16849	1462	20171123	20171129	42.00	15.10	57.10	0	0	2026-05-13 13:55:12.650
41753	60751e744ac01225d93eb8bd65592ff0	1	36846	17168	11788	217	20170316	20170329	199.00	21.71	220.71	0	0	2026-05-13 13:55:12.650
41754	60753b0d826f7ab796f24eaf861690eb	1	36847	92354	17176	882	20171215	20171221	99.00	17.94	116.94	0	0	2026-05-13 13:55:12.650
41755	60762802b48bb6d256d55b013d115013	1	36848	4241	30325	1199	20161004	20161021	249.90	14.03	263.93	0	0	2026-05-13 13:55:12.650
41756	6076a8694fc911c2ed0a2bac1c30a9c5	1	36849	6583	12215	2428	20180315	20180321	29.90	27.08	56.98	0	0	2026-05-13 13:55:12.650
41757	6076ec81706ee9060d085f2909a6fbe7	1	36850	30801	3521	1736	20180709	20180711	46.99	7.59	54.58	0	0	2026-05-13 13:55:12.650
41758	60774e7210a075fb221731434321e048	1	36851	31194	18967	1670	20180409	20180416	129.90	18.79	148.69	0	0	2026-05-13 13:55:12.650
41759	6077f256190b5f314ddd4051f25d2c02	1	36852	4930	5177	1517	20170412	20170420	72.62	11.90	84.52	0	0	2026-05-13 13:55:12.650
41760	6078670865b8c6c400f6f7cdafd0d04d	1	36853	65209	8206	1536	20180418	20180504	79.99	14.52	94.51	0	0	2026-05-13 13:55:12.650
41761	60787bfeaae0862411713fa2071d87db	1	36854	9371	29345	1017	20180328	20180403	39.00	19.32	58.32	0	0	2026-05-13 13:55:12.650
41762	60787bfeaae0862411713fa2071d87db	2	36854	9371	29345	1017	20180328	20180403	39.00	19.32	58.32	0	0	2026-05-13 13:55:12.650
41763	60787bfeaae0862411713fa2071d87db	3	36854	9371	29345	1017	20180328	20180403	39.00	19.32	58.32	0	0	2026-05-13 13:55:12.650
41764	607911c4ac62f9038b4ec434673e486e	1	36855	7810	3342	1456	20180806	20180809	899.00	59.04	958.04	0	1	2026-05-13 13:55:12.650
41765	607911c4ac62f9038b4ec434673e486e	2	36855	7810	3342	1456	20180806	20180809	899.00	59.04	958.04	0	1	2026-05-13 13:55:12.650
41766	607a53a5c5210e129c689ecfb2c1897b	1	36856	93935	17467	1296	20180131	20180208	16.90	11.85	28.75	0	0	2026-05-13 13:55:12.650
41767	607a624a0fb32899edc4e3f9c9b24189	1	36857	89676	8435	2797	20170502	20170606	252.00	22.21	274.21	0	0	2026-05-13 13:55:12.650
41768	607a624a0fb32899edc4e3f9c9b24189	2	36857	89676	8435	2797	20170502	20170606	252.00	22.21	274.21	0	0	2026-05-13 13:55:12.650
41769	607b372f8dbe0c08c14588e6468addbf	1	36858	80053	102	2837	20180206	20180212	21.99	7.78	29.77	0	0	2026-05-13 13:55:12.650
41770	607d3bb7a9446cd716e0fe3689dfcdaf	1	36861	75114	22070	2971	20170902	20170911	690.00	53.57	743.57	0	1	2026-05-13 13:55:12.650
41771	607d8f6570c73e6a2e553908d572abc7	1	36862	14212	27169	1561	20171028	20171103	599.99	18.96	618.95	0	1	2026-05-13 13:55:12.650
41772	607e1a17f3e649f24abe13bb0dd25abe	1	36863	74862	7266	2819	20180517	20180524	21.00	18.23	39.23	0	0	2026-05-13 13:55:12.650
41773	607e1a17f3e649f24abe13bb0dd25abe	2	36863	74862	7266	2819	20180517	20180524	21.00	18.23	39.23	0	0	2026-05-13 13:55:12.650
41774	607e1a17f3e649f24abe13bb0dd25abe	3	36863	74862	7266	2819	20180517	20180524	21.00	18.23	39.23	0	0	2026-05-13 13:55:12.650
41775	607e1a17f3e649f24abe13bb0dd25abe	4	36863	74862	7266	2819	20180517	20180524	21.00	18.23	39.23	0	0	2026-05-13 13:55:12.650
41776	607ee697173850d7eb749c1fc01be313	1	36864	42861	9257	1825	20180325	20180402	12.00	15.23	27.23	0	0	2026-05-13 13:55:12.650
41777	607eee584aa2eb64b8e9464c5e590efc	1	36865	47872	24459	882	20180224	20180301	135.00	18.20	153.20	0	0	2026-05-13 13:55:12.650
41778	60807512895403580c67fa1fade73bda	1	36866	75117	3281	3025	20180612	20180614	148.90	13.70	162.60	0	0	2026-05-13 13:55:12.650
41779	60808ac1c068fd05819ae92b344d9b0a	1	36867	56136	7365	369	20180201	20180207	49.90	17.60	67.50	0	0	2026-05-13 13:55:12.650
41780	60808ac1c068fd05819ae92b344d9b0a	2	36867	56136	7365	369	20180201	20180207	49.90	17.60	67.50	0	0	2026-05-13 13:55:12.650
41781	60808ac1c068fd05819ae92b344d9b0a	3	36867	56136	7365	369	20180201	20180207	49.90	17.60	67.50	0	0	2026-05-13 13:55:12.650
41782	6081e66cc1fc92a9f303a8f878f5be36	1	36868	64439	3320	1240	20170302	20170309	14.50	10.96	25.46	0	0	2026-05-13 13:55:12.650
41783	6082358a7c7ac731b66ba978a6bb4442	1	36869	63053	16876	924	20180628	20180704	129.90	36.26	166.16	0	0	2026-05-13 13:55:12.650
41784	60829fc61d953ee429eba3f03c9b252d	1	36870	89465	20273	2527	20180120	20180126	120.00	14.59	134.59	0	0	2026-05-13 13:55:12.650
41785	60836a0b2a1b5051e61371cf04a16574	1	36871	80084	23366	772	20180527	20180604	69.90	13.85	83.75	0	0	2026-05-13 13:55:12.650
41786	608423eb49f078b0c2095dbdbe03c210	1	36872	58335	9062	924	20180416	20180420	179.00	19.13	198.13	0	0	2026-05-13 13:55:12.650
41787	60850f50218200d2c61bd3d983e22d08	1	36873	27288	18783	1627	20170914	20170920	129.20	13.03	142.23	0	0	2026-05-13 13:55:12.650
41788	608550deb32171538771afe8f00b2cb8	1	36874	46489	20912	2121	20170224	20170303	47.60	14.11	61.71	0	0	2026-05-13 13:55:12.650
41789	60856ac7677a70cd87ad25d9b34d051b	1	36875	65685	20766	2504	20161006	20161021	15.00	10.96	25.96	0	0	2026-05-13 13:55:12.650
41790	608570b95a49743971fb82089b960070	1	36876	64994	28724	2361	20171009	20171016	60.00	15.17	75.17	0	0	2026-05-13 13:55:12.650
41791	608582593b18710bb42b20dab9dc9b06	1	36877	21438	7625	2098	20180511	20180515	109.90	23.35	133.25	0	0	2026-05-13 13:55:12.650
41792	60864257be0835f1fc4225706a92cc00	1	36878	38963	8008	938	20180718	20180731	689.90	40.18	730.08	0	1	2026-05-13 13:55:12.650
41793	608735d6dfa1f136c87b75aa53be1d11	1	36879	63269	1898	217	20170504	20170517	199.00	21.71	220.71	0	0	2026-05-13 13:55:12.650
41794	60874d0fd7a75eaf6c27923285596b50	1	36880	42161	32893	2244	20170518	20170524	217.90	16.28	234.18	0	0	2026-05-13 13:55:12.650
41795	6087c740ddca7b0c465bda072107a1a9	1	36881	43877	30013	2339	20180819	20180830	12.50	7.39	19.89	0	0	2026-05-13 13:55:12.650
41796	6087f204aede647ef4720e5585966962	1	36882	33562	16622	20	20171021	20171026	128.00	26.18	154.18	0	0	2026-05-13 13:55:12.650
41797	608d2b1247d371f22cbfa16713c82786	1	36883	50292	24946	2837	20180529	20180606	29.99	7.39	37.38	0	0	2026-05-13 13:55:12.650
41798	608f10c703cf4a52527bfe0ae0afbddc	1	36884	464	29221	935	20180430	20180507	149.90	17.86	167.76	0	0	2026-05-13 13:55:12.650
41799	60902f64bb98d5d9911ee0c48ad5008b	1	36885	13808	31481	1849	20180404	20180410	89.99	13.07	103.06	0	0	2026-05-13 13:55:12.650
41800	60903313e31779a246b126e7e895694c	1	36886	76647	15943	1627	20171128	20171220	79.00	18.12	97.12	0	0	2026-05-13 13:55:12.650
41801	609054aa2204f8dccb3f474165d1d411	1	36887	54467	32574	1372	20171020	20171026	149.90	18.30	168.20	0	0	2026-05-13 13:55:12.650
41802	60909efabca5a577fae65a3d3163df22	1	36888	94381	18026	1556	20180328	20180403	152.00	17.61	169.61	0	0	2026-05-13 13:55:12.650
41803	6091d0277963e5390a17a2eb5763ad1b	1	36889	65649	22175	1915	20180604	20180612	67.80	38.52	106.32	0	0	2026-05-13 13:55:12.650
41804	6091d0277963e5390a17a2eb5763ad1b	2	36889	65649	22175	1915	20180604	20180612	67.80	38.52	106.32	0	0	2026-05-13 13:55:12.650
41805	60927505586ab381b9b50e3c6e75d736	1	36890	3082	30671	1506	20171023	20171027	149.99	12.25	162.24	0	0	2026-05-13 13:55:12.650
41806	6092d8164237b3c7eea663e17e709b21	1	36891	15754	29506	2644	20180216	20180222	149.90	23.92	173.82	0	0	2026-05-13 13:55:12.650
41807	6092e1f4faee9cb84572ee9da62b6d99	1	36892	84240	2101	1691	20180328	20180403	95.20	9.02	104.22	0	0	2026-05-13 13:55:12.650
41808	6092fe3ad5ec1596a921d582eb9838f1	1	36893	83005	19743	882	20170418	20170427	89.90	11.24	101.14	0	0	2026-05-13 13:55:12.650
41809	6092fe3ad5ec1596a921d582eb9838f1	2	36893	83005	19743	882	20170418	20170427	89.90	11.24	101.14	0	0	2026-05-13 13:55:12.650
41810	6093172628144fc06ee4548601a91c65	1	36894	90454	19487	560	20170910	20170922	510.00	84.66	594.66	0	1	2026-05-13 13:55:12.650
41811	6094159cbb1c76bdf3249a954c2da017	1	36895	66453	15764	1997	20180517	20180524	166.00	15.25	181.25	0	0	2026-05-13 13:55:12.650
41812	60949b693497040edfbbef6045e4d024	1	36896	17905	10841	369	20180205	20180209	49.90	17.60	67.50	0	0	2026-05-13 13:55:12.650
41813	60955f77d741a838580384007152692e	1	36897	28821	5565	2503	20180511	20180516	69.95	19.46	89.41	0	0	2026-05-13 13:55:12.650
41814	609614169498a0a0719e1a47cd02b408	1	36898	15688	16264	2057	20170618	20170622	59.90	17.67	77.57	0	0	2026-05-13 13:55:12.650
41815	60968a386889fb91ca9c02b4f2eaa9bc	1	36899	47252	4977	1690	20180805	20180809	99.90	19.12	119.02	0	0	2026-05-13 13:55:12.650
41816	6098632af482e77f99ea9888da679c98	1	36900	38563	13698	1518	20171020	20171026	1058.00	24.66	1082.66	0	1	2026-05-13 13:55:12.650
41817	6098713f9480abe64f64dea083dac6b8	1	36901	25261	13555	732	20180331	20180404	79.00	23.13	102.13	0	0	2026-05-13 13:55:12.650
41818	609891a2ed5547ff8096ccb06022a826	1	36902	77831	7806	1517	20171102	20171108	149.90	15.81	165.71	0	0	2026-05-13 13:55:12.650
41819	609a013eb5e2933c85ad5367fa77e7c2	1	36903	85822	30772	221	20180111	20180118	93.99	22.73	116.72	0	0	2026-05-13 13:55:12.650
41820	609a92d3db448bbe4e37ebbe28b72b16	1	36904	53657	19743	882	20180309	20180315	86.90	17.52	104.42	0	0	2026-05-13 13:55:12.650
41821	609bcd7c044347e6a61d3b1ad38a2838	1	36905	26159	1769	2523	20171227	20180103	59.90	16.18	76.08	0	0	2026-05-13 13:55:12.650
41822	609bcd7c044347e6a61d3b1ad38a2838	2	36905	26159	4187	2523	20171227	20180103	59.90	16.18	76.08	0	0	2026-05-13 13:55:12.650
41823	609c97475846e0fb855687ba02614170	1	36906	77707	26594	1591	20180131	20180206	109.90	18.02	127.92	0	0	2026-05-13 13:55:12.650
41824	609d36dbce43c3ba5232f83d58381f00	1	36907	78212	22653	1017	20180326	20180402	226.97	108.61	335.58	0	0	2026-05-13 13:55:12.650
41825	609fe250465553b45a01fc8de7109383	1	36908	55234	27024	572	20180612	20180615	28.90	9.51	38.41	0	0	2026-05-13 13:55:12.650
41826	609fffa13438b14471bd24446e84bf3d	1	36909	40427	32757	1772	20180123	20180131	326.16	33.03	359.19	0	0	2026-05-13 13:55:12.650
41827	60a0b0a1df29ff83dd9083ffa44b6580	1	36910	52851	31392	2716	20180506	20180514	79.90	15.44	95.34	0	0	2026-05-13 13:55:12.650
41828	60a250642fbb912872c2cfad7f875144	1	36911	66531	15801	26	20180126	20180201	295.00	26.82	321.82	0	0	2026-05-13 13:55:12.650
41829	60a26e7da163421d81c18e6e23375ead	1	36912	41372	12249	2136	20170701	20170706	59.00	19.65	78.65	0	0	2026-05-13 13:55:12.650
41830	60a28eb91eb313b6113313511e38a87d	1	36913	49347	18045	1955	20171116	20171123	89.99	45.09	135.08	0	0	2026-05-13 13:55:12.650
41831	60a30f7ea15c14582856b8ae771be976	1	36914	67098	2481	2075	20180615	20180618	359.00	25.23	384.23	0	0	2026-05-13 13:55:12.650
41832	60a33bdbdd12f868ce8db165ae533c18	1	36915	42602	30128	2354	20180702	20180706	149.00	34.80	183.80	0	0	2026-05-13 13:55:12.650
41833	60a342804edbf2d8c51f2cf191b373ce	1	36916	81455	2367	2475	20180504	20180510	135.90	10.52	146.42	0	0	2026-05-13 13:55:12.650
41834	60a348897e04524c8ab3287426da6417	1	36917	12862	31890	1119	20171027	20171103	159.00	16.55	175.55	0	0	2026-05-13 13:55:12.650
41835	60a492c2bbc08611ea853991c8cc8515	1	36918	54258	168	2549	20180117	20180206	13.90	15.10	29.00	0	0	2026-05-13 13:55:12.650
41836	60a501a373300947c27bfdbd0b0532b8	1	36919	1275	9892	2174	20180624	20180628	599.98	188.55	788.53	0	1	2026-05-13 13:55:12.650
41837	60a66add21590acd620d89fafedc04c4	1	36920	72559	17810	373	20170908	20170914	174.90	20.10	195.00	0	0	2026-05-13 13:55:12.650
41838	60a7df16f9a8d8f38bd974b8a873167d	1	36921	9013	6473	1541	20180726	20180806	185.00	13.96	198.96	0	0	2026-05-13 13:55:12.650
41839	60a87e6c088c81605a4425ceffb2a043	1	36922	7219	12807	1154	20170829	20170904	388.00	32.13	420.13	0	0	2026-05-13 13:55:12.650
41840	60ad53dedac42939d7f388d9533d29ed	1	36923	53903	7320	2903	20180622	20180628	7.00	18.23	25.23	0	0	2026-05-13 13:55:12.650
41841	60ad53dedac42939d7f388d9533d29ed	2	36923	53903	7320	2903	20180622	20180628	7.00	18.23	25.23	0	0	2026-05-13 13:55:12.650
41842	60ae373ba04e16ccf9b64606d483d89e	1	36924	89547	14092	1374	20180311	20180319	59.00	18.29	77.29	0	0	2026-05-13 13:55:12.650
41843	60aec6169cd58ab43ca809bcb169082a	1	36925	3086	18438	1580	20180706	20180712	39.90	18.38	58.28	0	0	2026-05-13 13:55:12.650
41844	60aed0a4eba0e424eb3cac85017fd752	1	36926	4281	8052	2690	20180618	20180620	149.90	20.24	170.14	0	0	2026-05-13 13:55:12.650
41845	60af278f906288b007abe310c7dd3223	1	36927	92103	12268	1100	20180819	20180822	55.00	13.05	68.05	0	0	2026-05-13 13:55:12.650
41846	60af6d744aec3028a7f82fe7973de8a1	1	36928	86808	21944	2618	20180312	20180316	26.00	13.71	39.71	0	0	2026-05-13 13:55:12.650
41847	60afca4f94b2edc36d1387fc6887be65	1	36929	35978	17926	1061	20170629	20170706	15.90	12.48	28.38	0	0	2026-05-13 13:55:12.650
41848	60aff0ecd77407f311c868a82b58ac70	1	36930	4152	12106	214	20170929	20171005	19.90	12.48	32.38	0	0	2026-05-13 13:55:12.650
