order_sk	order_id	customer_sk	purchase_date_sk	order_status	total_items	total_item_amount	total_freight_amount	total_payment_amount	avg_review_score	is_delivered	delivery_days	estimated_delivery_days	is_delayed	delivery_delay_days	approval_days
57793	97bbec866dd969e84e907130cbb2fac9	41571	20170904	delivered	1	194.90	36.72	231.62	2	1	17	23	0	-6	12
57794	97bc7ca0c3993c893f4fd5199e2ae2e8	79723	20180129	delivered	1	45.90	14.13	60.03	5	1	7	16	0	-9	13
57795	97bca524044b6fffcdbcc4ced6e2390f	67271	20171003	delivered	1	49.99	8.90	58.89	5	1	2	16	0	-14	19
57796	97bcc96998b24fe6ee7cec4ae04001df	69502	20170516	delivered	1	29.99	15.10	45.09	5	1	6	22	0	-16	7
57797	97bdf6b97499737a72115988c76e1111	31890	20180808	delivered	1	48.90	38.61	87.51	4	1	7	21	0	-14	20
57798	97be7604e2c6e1cbccaa1103dbac25ca	8860	20180616	delivered	1	39.00	14.58	53.58	5	1	6	25	0	-19	3616
57799	97bf52f3429b21123c9465fecfb66162	47623	20180228	delivered	1	45.90	14.10	60.00	5	1	20	20	1	0	22
57800	97bf8b75ec5d43d2959e1bcc0c9b1fce	81928	20180718	delivered	1	13.00	7.39	20.39	3	1	2	9	0	-7	13
57801	97bfa91db4bea5977d7f4d5802d186b1	80249	20170504	delivered	1	295.00	22.15	317.15	5	1	11	25	0	-14	14
57802	97c03a7db982e3af99d766bac1aadc7f	68407	20171121	delivered	1	84.99	16.35	101.34	5	1	29	29	1	0	6
57803	97c0b85c5bae37b717f76b868014a84c	54224	20180425	delivered	1	299.99	58.65	358.64	5	1	21	28	0	-7	23
57804	97c111c4f22dfa1089a9c0b5338dcc79	64622	20170607	delivered	1	27.90	16.11	44.01	4	1	19	23	0	-4	44
57805	97c1ad9812910864f063fcc01544976b	67526	20180611	delivered	2	229.98	20.57	250.55	5	1	8	14	0	-6	28
57806	97c1f142e30f7b97cc66d73cd6c69428	23027	20171129	delivered	1	699.99	26.77	726.76	5	1	13	21	0	-8	2875
57807	97c1f9afdaef4cf63539bf4529a21f68	70136	20180203	delivered	1	49.99	16.79	66.78	5	1	6	33	0	-27	3779
57808	97c2627d2b03483506cc348366822516	13368	20180330	delivered	1	152.00	17.61	169.61	5	1	26	28	0	-2	46
57809	97c355606053225f1b4e5eae2636acac	68035	20180411	delivered	1	49.90	12.79	62.69	5	1	7	23	0	-16	1119
57810	97c3cd61d2a79ec31e314ef61b817895	8820	20180325	delivered	4	199.60	69.04	268.64	3	1	13	23	0	-10	2158
57811	97c3de93ada0e07c7a8e01f130462293	51325	20170817	delivered	1	25.00	15.10	40.10	5	1	14	26	0	-12	25
57812	97c400db1c80dfef436580bfdb07a181	307	20180319	shipped	1	38.00	17.06	55.06	1	0	NULL	NULL	0	NULL	15
57813	97c404dfeae6c85bdf1e01bee13dddf6	88049	20180620	delivered	5	945.00	97.10	1042.10	4	1	13	30	0	-17	1454
57814	97c5a4acc0915c5bd17e5a3256693ef6	76361	20180614	delivered	1	38.90	18.37	57.27	1	1	12	33	0	-21	23
57815	97c62fe0812570f61cb83cce52b4884e	65604	20180123	delivered	1	299.00	17.72	316.72	4	1	7	23	0	-16	12
57816	97c6f98cd025659444b815df5050d8d7	62600	20170912	delivered	1	149.90	14.07	163.97	4	1	6	16	0	-10	1446
57817	97c83fc9b400d1808b5c8ef56e4b3c3a	47880	20180710	delivered	1	35.90	18.35	54.25	4	1	14	20	0	-6	2424
57818	97c8513f2504aa8ec05534307a703dea	2834	20171102	delivered	1	19.90	7.78	27.68	1	1	6	14	0	-8	10
57819	97c8ca945a49dec599920c3fd2ed0a55	47010	20170809	delivered	1	170.10	21.68	191.78	4	1	9	26	0	-17	15
57820	97c9845a8e4bfe01540ef64fe2bd53d5	74995	20170301	delivered	1	194.50	25.85	220.35	5	1	18	33	0	-15	833
57821	97c9dbbc595d9e8c581b6caf87eb91df	50883	20170409	delivered	1	75.00	14.70	89.70	1	1	24	26	0	-2	10
57822	97ca549aa4a8d582d149002b880984f2	71360	20170926	delivered	1	104.90	21.22	126.12	5	1	12	28	0	-16	13
57823	97cbadeb1b5e215ee40649888763f85d	89805	20180501	delivered	1	69.90	0.00	69.90	5	1	15	23	0	-8	26
57824	97cc8153b2e7c816783e0ba60083ea67	37993	20180628	delivered	1	45.00	18.42	63.42	5	1	6	27	0	-21	10
57825	97cca737331c9c6009a3e8b555d963b2	3989	20170916	delivered	1	229.99	16.37	246.36	1	1	34	18	1	16	3421
57826	97cd2653d53d5404413e2241289d5418	49628	20171106	processing	1	14.99	15.10	30.09	1	0	NULL	NULL	0	NULL	367
57827	97cd8f499c48c7f5ddc59d8e9d79f314	75794	20180605	delivered	1	49.90	18.23	68.13	5	1	35	38	0	-3	200
57828	97ce9044c88c7c3bd44f55e78116af2d	82698	20171112	delivered	1	44.99	42.38	87.37	3	1	26	30	0	-4	1664
57829	97ced3e3cf95caad623ab243c019a554	44076	20180208	delivered	1	12.25	21.15	33.40	5	1	20	26	0	-6	55
57830	97cf031e8c5bf37a0b310c07800e323a	11994	20170910	unavailable	0	0.00	0.00	157.60	2	0	NULL	NULL	0	NULL	10
57831	97cf410955342f171c31559b5846b379	86980	20180507	delivered	1	29.99	18.23	48.22	4	1	8	22	0	-14	109
57832	97d03d6144f96be066dcfb67ba92f4c5	88704	20170714	delivered	1	61.90	15.18	77.08	3	1	17	24	0	-7	13
57833	97d09fc348cbda42ae770c92ec3af0c1	72222	20180502	delivered	1	50.99	18.24	69.23	4	1	7	23	0	-16	26
57834	97d0a7726f58ed266c7501929e1ea81d	35663	20180103	delivered	1	69.77	11.99	81.76	5	1	8	23	0	-15	1686
57835	97d27b60de1ffde7559bfe762230851a	1469	20170512	delivered	1	94.50	15.43	109.93	5	1	12	24	0	-12	13
57836	97d2d4d4e4016a1ea008f1e3a3e35ea5	83431	20180815	delivered	1	46.00	19.51	65.51	5	1	7	19	0	-12	13
57837	97d2f8fe76f2f253b8291e17b5383884	48150	20161005	shipped	1	279.99	121.20	401.19	1	0	NULL	NULL	0	NULL	1677
57838	97d3b9b0032e8db77dbde7759a33d984	23667	20180512	delivered	1	55.90	17.30	73.20	5	1	7	25	0	-18	19
57839	97d3d89c5b932c10e6d3d4d8c2ba7dd3	90966	20171124	delivered	1	125.02	12.83	137.85	5	1	11	14	0	-3	219
57840	97d4fe1febafe8399c24e7f0640f1f5b	44072	20180521	delivered	1	39.90	7.39	47.29	4	1	7	11	0	-4	292
57841	97d5aa85110fb7e998b5754af19b95c4	93371	20180305	delivered	1	589.00	37.48	626.48	4	1	15	29	0	-14	14
57842	97d6279a91ffe03ed63041acff508488	39416	20180507	delivered	2	107.80	0.00	107.80	5	1	11	38	0	-27	103
57843	97d6c1727b0d36b8d04035e35d86f40f	66654	20180518	delivered	1	124.90	7.74	132.64	4	1	18	19	0	-1	13
57844	97d6ed0a050dac6d990b16908ce0a5fa	8030	20180725	delivered	2	229.98	35.48	265.46	5	1	15	23	0	-8	11
57845	97d8101d1c704d437f9dfae4bdd530fa	53709	20180317	delivered	1	47.65	15.23	62.88	3	1	27	27	1	0	1990
57846	97d8971fa48ff1a5146f0bab9124382c	30552	20170223	delivered	3	209.70	164.97	374.67	5	1	11	26	0	-15	383
57847	97d9d1b260af0792ba6514158fb10195	76997	20180621	delivered	1	65.50	18.56	84.06	4	1	8	26	0	-18	6339
57848	97dcaf1261b71f6b774088bdd79c7890	28043	20170326	delivered	1	45.49	14.52	60.01	4	1	13	23	0	-10	62
57849	97df4160390cf20ee63b032b5a93d0e2	7785	20170126	delivered	1	177.00	26.73	203.73	5	1	6	29	0	-23	13
57850	97df9530497023b31dd0654f5908e41b	89479	20171105	delivered	1	89.18	9.44	98.62	5	1	2	12	0	-10	12
57851	97e06bd20069c56c504675d16bc5e657	74224	20180630	delivered	1	79.90	26.86	106.76	5	1	11	34	0	-23	22
57852	97e080a21be085e3e36d5f7c0f8f0b43	24665	20171101	delivered	1	68.00	25.76	93.76	1	1	13	27	0	-14	14
57853	97e11582eb8cdd7b83e35a4243d81f79	45803	20171215	delivered	1	169.90	26.22	196.12	5	1	28	31	0	-3	17
57854	97e22a7b438827d5a86bc1a9f92d8c83	11989	20180112	delivered	1	179.90	21.75	201.65	4	1	19	35	0	-16	8
57855	97e24377140a4eccdc29f62c6a965df7	84968	20170305	delivered	1	65.97	16.89	82.86	5	1	5	24	0	-19	9
57856	97e25bac8d2e92f5d90a5e43925bb85f	67577	20171109	delivered	1	29.00	15.10	44.10	5	1	13	27	0	-14	10
57857	97e33be649ebb8e65e5fc6f9f897b162	69887	20180326	delivered	1	29.98	15.23	45.21	5	1	11	21	0	-10	11
57858	97e39cfbbb930126e3f1c1a2048d649a	16028	20180316	delivered	1	89.90	19.32	109.22	3	1	11	21	0	-10	31
57859	97e3bf34d95ce7f035c0262f89a2f9d3	88546	20180321	delivered	1	115.00	13.25	128.25	1	1	30	19	1	11	1032
57860	97e63289be97b0d9bfd3fad99000f662	28878	20170205	delivered	1	229.90	30.10	260.00	5	1	15	44	0	-29	76
57861	97e8d3eb8f48e3610beed991e5f32296	90869	20171115	delivered	2	189.70	48.14	237.84	5	1	26	22	1	4	21
57862	97e91e3d9575f0a13e6c2f6a8c0bfd7b	75876	20171225	delivered	1	69.99	35.81	105.80	4	1	18	43	0	-25	1030
57863	97ea8a6df3851db9452426e8aace15eb	78886	20180204	delivered	1	25.00	16.79	41.79	3	1	17	37	0	-20	16
57864	97eb382d696097115c838def753f676b	92230	20180115	delivered	1	19.90	8.27	28.17	5	1	3	15	0	-12	15
57865	97eb626e84ddfbb1d30de510d7dbac1f	49703	20170703	delivered	1	15.90	14.10	30.00	5	1	9	22	0	-13	1015
57866	97eb8123f2508dda8d9234f0aca79572	77412	20180413	delivered	1	69.90	13.85	83.75	5	1	11	19	0	-8	19
57867	97ed3c46d9b6ed13afaa7d8779322d5b	67725	20180522	delivered	1	53.90	11.86	65.76	5	1	12	16	0	-4	17
57868	97ef2707f46b7d685e1da2b0c67be7fd	56052	20171010	delivered	1	493.90	12.20	506.10	1	1	22	17	1	5	15
57869	97f0469c4d923101d383461947f575bd	56849	20180528	delivered	1	164.90	16.03	180.93	5	1	11	37	0	-26	12
57870	97f06fe395ce93098b2deafe88e888c4	3922	20171205	delivered	1	17.50	25.63	43.13	4	1	13	35	0	-22	2872
57871	97f1dd40b5bea6a7e3cf78fd83a28cb1	40504	20180824	delivered	1	59.90	9.17	69.07	5	1	6	6	1	0	9
57872	97f24c8a0a4dc245b0a8c4e9b7139e0e	64461	20170704	delivered	1	606.39	29.52	635.91	5	1	20	28	0	-8	945
57873	97f2d3fa09c8f66f8d26e81695161515	10637	20180605	delivered	1	139.00	35.82	174.82	4	1	10	42	0	-32	20
57874	97f3a84e96f9e837dae9f7e2f4570afe	53722	20170404	delivered	1	80.00	17.30	97.30	5	1	13	36	0	-23	16
57875	97f477568d1e8f1f8fae71bb70e93ab7	40038	20180115	delivered	1	75.00	36.62	111.62	5	1	4	15	0	-11	17
57876	97f48024fcc76f1898e397ad6966e3a0	32981	20171129	delivered	1	1259.00	95.09	1354.09	4	1	107	27	1	80	16
57877	97f4b655ca8dc69d90d799601c94c3f1	66030	20171112	delivered	1	39.90	15.10	55.00	5	1	9	23	0	-14	19
57878	97f5d9e6ef81b10425e390ed53165124	65271	20180326	delivered	1	139.00	23.55	162.55	4	1	10	29	0	-19	8
57879	97f628c23936b663758751ed856904ba	35898	20180212	delivered	1	18.90	16.79	35.69	4	1	25	30	0	-5	11
57880	97f6b2b72a0896062a87402113126baf	52436	20180802	delivered	1	299.90	20.20	320.10	5	1	10	18	0	-8	1211
57881	97f6c1beeb18315f25509f009a45b111	4379	20170630	delivered	1	129.90	18.16	148.06	5	1	10	24	0	-14	5238
57882	97f95535ada31d6fa853230e815ee4e3	83442	20180601	delivered	1	25.49	17.06	42.55	4	1	10	41	0	-31	16
57883	97fa69d1dadf68e14380efff921e2f08	43942	20180225	delivered	1	150.00	15.81	165.81	4	1	11	23	0	-12	38
57884	97faaf59adcfe5fa3297328ab6ace15d	11262	20180711	delivered	1	39.00	22.99	61.99	3	1	34	43	0	-9	172
57885	97fbc461636de20246c51830ff77b05a	86608	20180503	delivered	1	55.00	15.27	70.27	4	1	11	40	0	-29	1079
57886	97fd93a5c9549a865a53d51328e01848	53997	20180614	delivered	1	115.19	18.91	134.10	5	1	14	39	0	-25	18
57887	97fdf3115437c18e71138bdaa80ec60b	60131	20170726	delivered	1	69.00	12.61	81.61	5	1	2	20	0	-18	1436
57888	97fe31438f653dfaeb8cb39c933a22dd	6183	20180215	delivered	1	129.90	9.65	139.55	5	1	7	14	0	-7	12
57889	97fe6393705790dc4895bc1e7da3b3ec	21852	20170805	delivered	1	69.90	15.25	85.15	2	1	18	25	0	-7	19
57890	980044cb2540e5978dc610bcc47bb9e7	37259	20180801	delivered	1	29.90	18.31	48.21	5	1	8	26	0	-18	1554
57891	9800ab70491d72cc23404e99a34986ba	75984	20180508	delivered	1	99.90	0.00	99.90	4	1	13	24	0	-11	1121
57892	9800ee2371539396d5bb270f1e844e11	49089	20180408	delivered	1	157.49	15.19	172.68	5	1	5	24	0	-19	2034
57893	9802c8064442c734074a7b608505a3f8	90267	20180428	delivered	1	199.99	28.13	228.12	3	1	10	30	0	-20	13
57894	9802f29cdc084663b66ba9bd453b6eb7	35421	20170625	delivered	2	59.80	35.84	95.64	4	1	23	43	0	-20	12
57895	98035d9057b5e23020bd00138e680409	81887	20170712	delivered	1	9.99	14.10	24.09	4	1	12	22	0	-10	18
57896	9803d53681d599da06e759c5935f89e6	26005	20170814	delivered	2	312.60	43.16	355.76	3	1	11	23	0	-12	17
57897	980496fd521b7f8fe2d75593d11ee1fb	3966	20171103	delivered	1	1050.00	177.98	1227.98	5	1	21	35	0	-14	15
57898	9804b55805c8c19afdf0e9af3e494a0b	51524	20180603	delivered	1	72.90	24.64	97.54	4	1	8	60	0	-52	12
57899	9804e30eb21a5fe72b152d69138887e9	49675	20170712	delivered	1	154.90	20.32	175.22	2	1	12	26	0	-14	11
57900	98069064f6eef0a9910742e89aefd0b5	37504	20170622	shipped	1	89.90	12.13	102.03	5	0	NULL	NULL	0	NULL	14
57901	98073f968a57983414bdfe914432f100	31039	20170402	delivered	1	89.90	13.21	103.11	3	1	11	33	0	-22	2326
57902	9807b5bda81d46b139365f3850fbda35	14765	20180706	delivered	1	25.90	16.37	42.27	4	1	19	24	0	-5	531
57903	98088a1ebcfd4dc68d3fc0bbc0d2868d	77455	20171219	delivered	1	69.90	17.74	87.64	5	1	7	28	0	-21	11
57904	9808a7f5f5446817c3ebf7a804111d53	34402	20171101	delivered	1	24.90	7.78	32.68	3	1	5	12	0	-7	1443
57905	98090e4030b82dcf1d53e4b3557071ea	49390	20180301	delivered	2	387.40	33.22	420.62	4	1	12	41	0	-29	23
57906	98095edd22a4a2d45b28419b5ea48668	2994	20170605	delivered	2	279.80	42.76	322.56	5	1	9	25	0	-16	1216
57907	980b9aef670d4659912793b2fffdea29	93170	20171104	delivered	1	34.90	12.48	47.38	5	1	6	23	0	-17	17
57908	980b9d90ba2a50d790779e0d8d6dd24e	54926	20180622	delivered	1	109.90	9.90	119.80	5	1	4	13	0	-9	91
57909	980bc014d29830d87b56bbc7720a6b6b	83585	20180309	delivered	1	110.00	23.35	133.35	3	1	39	19	1	20	41
57910	980c0688b61b100db985aae4b5cfa28f	88814	20180126	delivered	2	29.98	30.20	60.18	1	1	47	27	1	20	21
57911	980ffab6bd5d3545e3e7bbcffed71ea4	92082	20180519	delivered	1	169.00	15.27	184.27	5	1	5	19	0	-14	14
57912	98106dc1817ee224a51dc63feb059126	35346	20180701	delivered	1	318.00	15.81	333.81	5	1	4	24	0	-20	23
57913	981169eaa134f634b547095d9321e3dc	35065	20171201	delivered	1	9.00	7.78	16.78	5	1	5	18	0	-13	78
57914	98118a946846ed39501f78fef6ff3ea7	77763	20180302	delivered	1	89.99	9.44	99.43	5	1	7	14	0	-7	22
57915	9811e9a18a958540d5b173727b2edf95	27603	20180211	delivered	1	52.20	17.62	69.82	4	1	22	32	0	-10	18
57916	981222fe88bbeab39c6ca1fa7bceba4c	17936	20171126	delivered	1	83.30	21.07	104.37	5	1	8	24	0	-16	13
57917	98123bd93fe42371be77020252553c67	37597	20180117	delivered	1	69.90	19.98	89.88	3	1	12	23	0	-11	766
57918	9813a3dc93e8c648e03270feca0e918b	17109	20170404	delivered	1	19.99	10.96	30.95	4	1	6	23	0	-17	11
57919	98145a2792b36ee08e12d89372fadd6f	59754	20180327	delivered	1	145.90	16.99	162.89	5	1	8	21	0	-13	12
57920	9814a337a2470787f24426bf0af8b16b	6926	20180402	delivered	1	142.00	50.55	192.55	5	1	2	10	0	-8	13
57921	9814faa42d794c0595af95705ab9c7a4	64050	20171214	delivered	1	25.90	14.10	40.00	1	1	39	26	1	13	838
57922	9815e3ce8d1f9d25cf9f0c6103a10aca	33976	20171105	delivered	1	65.90	18.03	83.93	5	1	5	29	0	-24	11
57923	98161ce1b4bbf1427395e740ec410ebe	1410	20180607	delivered	1	75.00	35.66	110.66	1	1	7	27	0	-20	25
57924	98169d491f3bb7988e9a5aa45f9dc8c0	81700	20170912	delivered	1	54.90	12.23	67.13	1	1	3	35	0	-32	8
57925	9816b8ad579de4d7e8940e78f447a610	15903	20170914	delivered	1	59.90	17.67	77.57	5	1	15	20	0	-5	22
57926	98177e77e8e13fdf6cf26a7e98d86f02	61953	20180814	delivered	1	69.90	26.79	96.69	5	1	13	22	0	-9	10
57927	98179ecee6d0176b359568f49c5ceffa	75606	20170909	delivered	1	96.99	27.22	124.21	5	1	11	24	0	-13	14
57928	98186ac94b684b11197ecc327e9865ad	69224	20170629	delivered	1	32.90	17.60	50.50	5	1	9	22	0	-13	14
57929	9818f8bd7eef5b43fdb528e73bbd6f39	71323	20180407	delivered	2	116.00	44.22	160.22	5	1	25	27	0	-2	8
57930	9819219d69f9de4d4bb3180daf2edda5	29711	20171207	delivered	1	369.90	17.34	387.24	5	1	23	32	0	-9	80
57931	9819957d2d80bb1cdb7774bb0b623d85	31262	20170816	delivered	1	62.80	25.47	88.27	4	1	34	35	0	-1	1955
57932	981a9806f64f9c36b258de8edafdbb39	29713	20170812	delivered	1	79.99	16.81	96.80	5	1	9	24	0	-15	13
57933	981c757205df6c89af28906c96860c18	72252	20180102	delivered	1	18.90	14.10	33.00	5	1	8	29	0	-21	501
57934	981cb41791006b79817f4b05721fbe10	67527	20180417	delivered	1	143.36	18.88	162.24	4	1	10	23	0	-13	20
57935	981ce71403e17f9540c416f431a7c6d2	44221	20171229	processing	1	129.90	15.66	145.56	1	0	NULL	NULL	0	NULL	13
57936	981eda1c13990d54b1af7d1a73b46f48	11235	20170504	delivered	1	14.90	10.96	25.86	5	1	9	32	0	-23	9
57937	981f2b840c349f73901c0978c0aceb59	92694	20170627	delivered	1	54.99	16.63	71.62	5	1	13	23	0	-10	11
57938	981f5cf29634672b36363c9ca9d4c3a4	66821	20170620	delivered	1	12.97	25.63	38.60	4	1	24	42	0	-18	2031
57939	98200dd99e0bfe78c2d1378ad05fe51c	8823	20180201	delivered	1	97.90	17.94	115.84	4	1	22	25	0	-3	10
57940	9820515fe9c6b7977e6078f761471226	18432	20171206	delivered	1	28.99	7.78	36.77	4	1	8	16	0	-8	10
57941	9820cf94f2ea4678a6f6b7aa8042f20c	51706	20170602	delivered	1	34.99	12.69	47.68	3	1	17	21	0	-4	13
57942	9821d27850f7b55f02538c472eaa79f1	94028	20180128	delivered	1	19.90	7.94	27.84	5	1	2	17	0	-15	25
57943	982210beec2a93bef93d48a68cd2c184	83782	20180707	delivered	1	275.49	9.67	285.16	5	1	4	12	0	-8	9
57944	982220161ff9c42b0027046477302c9b	51142	20170918	delivered	1	70.00	7.78	77.78	1	1	9	10	0	-1	977
57945	9822680d395506e5602b3c1ea555aa61	379	20180424	delivered	1	35.90	13.47	49.37	4	1	6	27	0	-21	16
57946	9823427fadb4fca57cb5e1d4d2b07a8b	75351	20180126	delivered	1	149.00	45.12	194.12	5	1	20	35	0	-15	837
57947	9823470255ccbe326173868208d9c4df	53026	20180623	delivered	1	579.90	16.72	596.62	5	1	5	23	0	-18	2199
57948	9823d62e92fd7b2e7fb1dfe0e83c5ab3	44678	20180411	processing	1	690.00	21.74	711.74	1	0	NULL	NULL	0	NULL	2989
57949	982477fb4aaaa4ce97851852d2a28e90	2219	20171216	delivered	1	120.49	14.59	135.08	5	1	61	27	1	34	11
57950	982721650f1a226d3b11b4d852d461d2	43555	20180226	delivered	1	27.90	15.10	43.00	2	1	70	23	1	47	970
57951	9827713c2434c817eacd058f8dcc5628	76021	20170924	delivered	1	55.90	14.12	70.02	5	1	5	24	0	-19	16
57952	9827a7b79fe79be87d4d845fbe1e16e4	67154	20170918	delivered	1	18.90	12.48	31.38	4	1	10	18	0	-8	1728
57953	9827d07ad9392a9fff10d7b9f6c05f7e	92293	20180131	delivered	1	422.00	36.31	458.31	5	1	8	23	0	-15	1434
57954	9827e4903ee46ce7cb6f926533a82abc	70273	20180314	delivered	1	73.02	16.48	89.50	5	1	9	19	0	-10	10
57955	98287ad06893756cfd89b354ad0fe866	81694	20180228	delivered	1	74.00	7.78	81.78	5	1	5	14	0	-9	40
57956	9828f937ea8a8105f999b119b9d677de	83612	20180803	delivered	1	18.49	7.39	25.88	4	1	5	11	0	-6	1436
57957	982922a8af746de85725f937892b8a89	56945	20170306	delivered	1	389.90	16.97	406.87	5	1	8	21	0	-13	34
57958	982a2255031a99176b6786069e8fa1ae	85718	20180302	delivered	1	240.00	13.18	253.18	4	1	9	18	0	-9	15
57959	982b3bee67e10358cdfe18e0bbee9d08	52276	20180430	delivered	1	40.80	14.44	55.24	5	1	4	17	0	-13	22
57960	982b8f41e38f544803f6acd22729a910	62764	20180421	delivered	1	209.90	45.05	254.95	2	1	11	24	0	-13	4344
57961	982bb20d431aa26aea1947414cc5fe20	74289	20180114	delivered	1	149.90	16.81	166.71	5	1	13	25	0	-12	15
57962	982bda28a7b217851c89aec9e7ea5c6d	48588	20170730	delivered	1	169.90	21.68	191.58	4	1	11	23	0	-12	1733
57963	982c14be246edd28bd7242b39eac563b	12326	20171212	delivered	1	122.62	18.11	140.73	5	1	24	31	0	-7	9
57964	982c51d6339b46194f28cd465e72e740	49120	20180529	delivered	1	14.49	18.23	32.72	5	1	10	51	0	-41	27
57965	982c69cfc82e759e726e6e7a9901929a	77795	20180821	delivered	1	16.90	18.23	35.13	5	1	6	20	0	-14	1872
57966	982d82bc18646c6288463c134c89fc3e	32096	20180726	delivered	1	101.00	19.90	120.90	5	1	12	18	0	-6	1710
57967	982e90afe2a0e9a5b5b69165a47c3a4e	64795	20170426	delivered	1	99.99	28.89	128.88	5	1	20	30	0	-10	16
57968	982f11c6a768ad4cd2c08c45b259e5a8	2557	20180522	delivered	1	61.90	8.88	70.78	5	1	2	8	0	-6	113
57969	982f1dba4ba6a565f56a2f51e6a68740	66720	20170914	delivered	1	9.90	15.10	25.00	4	1	7	20	0	-13	10
57970	982f203457d0f597a575b40512d66b1d	82971	20180220	delivered	1	18.90	15.10	34.00	5	1	16	24	0	-8	21
57971	982fdef4d624e5de5ab3906bee28fba6	41034	20170623	shipped	1	59.90	14.13	74.03	5	0	NULL	NULL	0	NULL	1555
57972	9831a29d7f2e1f0526ea5d4f687ad13e	82905	20171205	delivered	1	118.60	8.09	126.69	5	1	4	16	0	-12	1087
57973	9831b84779bb2216541f702f5ed7c331	15711	20180217	delivered	1	74.90	16.28	91.18	5	1	12	26	0	-14	11
57974	983213a9301fa00262c06b85e30b3530	45570	20170813	delivered	2	139.80	25.66	165.46	5	1	5	19	0	-14	15
57975	983416e50ec1adc19bffa333e3dc5bdd	13622	20180801	delivered	1	19.99	7.40	27.39	5	1	6	12	0	-6	12
57976	9835adc5025c5e457d80894eb4f3ed4a	30593	20180104	delivered	1	319.00	21.09	340.09	5	1	19	28	0	-9	10
57977	98361657306551e400c1037a76c7ce44	27583	20171004	delivered	1	89.90	15.39	105.29	5	1	10	23	0	-13	2250
57978	9836847f32179c3ed12e8eb240440aa7	80085	20180807	delivered	1	129.90	44.83	174.73	5	1	21	24	0	-3	16
57979	9837f6ffaeacce372cd038e4e634d870	71521	20171123	delivered	1	49.90	14.10	64.00	4	1	28	26	1	2	11
57980	983878e0dee08c5570f8ec3162ac5927	4230	20180419	delivered	1	889.00	20.31	909.31	5	1	7	25	0	-18	205
57981	98388328237d2965c12db57b001f3032	54761	20171218	delivered	1	49.95	11.85	61.80	5	1	23	29	0	-6	137
57982	9839529a810b520a23afe17f48978595	79309	20170905	delivered	1	23.03	8.11	31.14	5	1	3	13	0	-10	943
57983	9839df28efff4e28f25b2cebdda3aaa6	53806	20170522	delivered	1	260.00	10.02	270.02	4	1	2	11	0	-9	14
57984	9839e5fe0b943a8fc98862b6e4e88b1e	50290	20171129	delivered	1	28.99	15.10	44.09	5	1	13	27	0	-14	26
57985	983ca2708d1c50ac99ed54a30ae38d0f	6196	20170202	delivered	1	155.00	21.40	176.40	4	1	11	39	0	-28	965
57986	983ce15c5ab539ffcf3ac3b386133a35	39850	20180508	delivered	1	29.99	12.79	42.78	1	1	9	21	0	-12	26
57987	983d1042c129f87546062d2d27f73020	68218	20170918	delivered	1	99.00	17.94	116.94	4	1	50	22	1	28	9
57988	983de0fdf98ff06d6cf1c379f7540f7f	47364	20180611	delivered	1	809.00	56.38	865.38	5	1	22	38	0	-16	36
57989	983e16bfbe23e60f23a6fcb9c4792204	52274	20170327	canceled	0	0.00	0.00	184.76	3	0	NULL	NULL	0	NULL	0
57990	983e5d2c468a86ae94f71d9f99277cb5	94396	20180202	delivered	1	99.99	16.95	116.94	5	1	18	24	0	-6	1444
57991	983ee8a15c6bc4fab3c4f5503259ed37	71603	20180223	delivered	1	75.50	15.28	90.78	1	1	55	34	1	21	15
57992	984113eb4e16cb43f949afb74298dac8	39333	20180123	delivered	1	104.90	39.66	144.56	5	1	23	24	0	-1	16
57993	9841304c5432e46d9cfd508835b743b1	87331	20171125	delivered	1	129.99	17.48	147.47	5	1	10	24	0	-14	11
57994	984174bcd02edf2e6d81d8505a6f69d3	53717	20171125	delivered	1	79.50	13.11	92.61	4	1	6	16	0	-10	9
57995	9841f5f29be60e9a4686d0bd4593ed6f	8130	20180315	delivered	1	14.99	19.04	34.03	1	1	31	26	1	5	57
57996	984238b9906320ee4e847b98f9f2c699	31857	20180605	delivered	1	105.00	9.09	114.09	5	1	2	24	0	-22	157
57997	9842c98fba6a3e74b785776cc72136f5	78650	20180517	delivered	1	119.90	18.72	138.62	5	1	5	32	0	-27	364
57998	98432d028db538f876f9236a038d7c02	12232	20180102	delivered	1	69.90	38.04	107.94	5	1	27	43	0	-16	10
57999	9843b547a4604774985b674a0876c87b	13497	20170323	delivered	2	99.80	44.56	144.36	2	1	12	41	0	-29	0
58000	9843c2a66fe0afda6509bc4274f743de	36076	20170130	delivered	1	129.90	50.00	179.90	5	1	18	58	0	-40	2900
58001	9845d84225d361cb655d4963c6aeaa87	11970	20180716	delivered	1	139.00	29.50	168.50	5	1	7	14	0	-7	10
58002	98464a5096e400810b94bb93f38924c9	35265	20180712	canceled	1	2299.95	104.77	2404.72	1	0	NULL	NULL	0	NULL	14
58003	98468461ec50580f3a212ef742cccbb3	31619	20180321	delivered	1	987.00	18.81	1005.81	5	1	8	13	0	-5	1436
58004	9846cae21962f6c6e65ad2e77d3c2be7	80636	20170130	delivered	2	166.40	50.00	216.40	4	1	7	56	0	-49	54
58005	98472d369cb742358c7e30a0cd5c4256	59363	20171016	delivered	1	229.99	8.86	238.85	1	1	7	15	0	-8	1989
