seller_sk	total_orders	total_items_sold	total_revenue	avg_order_value	avg_item_price	avg_review_score	avg_delivery_days	delay_rate	repeat_customer_rate	seller_segment	dwh_create_date
2243	1	3	559.23	186.41	159.00	4	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1579	1	1	33.90	33.90	18.80	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2575	1	1	61.16	61.16	49.99	5	17	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
746	1	1	192.94	192.94	170.00	4	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1224	23	23	1593.82	69.30	52.59	4.17	11	4.35	4.35	REGULAR	2026-05-15 08:45:03.073
2884	81	82	45977.98	560.71	524.90	4.46	12.27	3.66	3.66	REGULAR	2026-05-15 08:45:03.073
511	50	52	23177.35	445.72	429.02	4.4	8.79	0.00	1.92	REGULAR	2026-05-15 08:45:03.073
179	1	1	70.93	70.93	59.90	5	7	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
2220	2	3	124.29	41.43	29.90	3.33	11.33	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2761	3	3	533.86	177.95	150.96	4	7.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1765	1	1	376.57	376.57	354.90	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2618	525	526	49582.31	94.26	76.84	4.06	11.31	6.27	17.30	REGULAR	2026-05-15 08:45:03.073
703	59	61	4161.86	68.23	51.06	3.95	10.28	6.56	11.48	REGULAR	2026-05-15 08:45:03.073
869	8	12	902.23	75.19	55.00	4.58	7.92	0.00	8.33	REGULAR	2026-05-15 08:45:03.073
1367	4	4	1326.31	331.58	297.47	4	29.75	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
205	2	2	737.14	368.57	297.49	3	22.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1510	215	238	20361.90	85.55	67.34	4.04	15.95	13.45	7.56	REGULAR	2026-05-15 08:45:03.073
1344	4	4	406.32	101.58	86.50	4.75	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
846	16	20	1449.77	72.49	53.94	4.15	4.75	0.00	5.00	REGULAR	2026-05-15 08:45:03.073
1244	19	20	2326.67	116.33	94.25	4.35	11.7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1908	7	8	921.80	115.23	99.79	3.38	6.63	12.50	0.00	REGULAR	2026-05-15 08:45:03.073
577	68	83	5578.58	67.21	54.60	4.24	8.61	3.61	3.61	REGULAR	2026-05-15 08:45:03.073
2741	3	3	182.04	60.68	45.23	3.33	9.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2077	1	1	124.04	124.04	110.25	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1218	10	10	957.10	95.71	77.92	4.5	6.4	0.00	20.00	REGULAR	2026-05-15 08:45:03.073
554	6	6	228.05	38.01	27.60	3.33	5.17	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
677	7	8	516.20	64.53	43.03	4.13	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2718	3	3	199.31	66.44	56.67	4.33	4.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
136	1	1	74.51	74.51	59.00	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
13	1	5	1079.75	215.95	169.90	1	26	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2698	28	29	4267.33	147.15	126.25	3.72	18.15	6.90	6.90	REGULAR	2026-05-15 08:45:03.073
1536	981	1363	239291.85	175.56	137.75	3.32	22.35	9.54	5.58	HIGH_PERFORMER	2026-05-15 08:45:03.073
2449	126	138	12703.16	92.05	76.83	4.15	11.04	11.59	4.35	REGULAR	2026-05-15 08:45:03.073
1287	4	6	203.99	34.00	20.00	4.83	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2947	2	2	262.78	131.39	89.40	5	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2057	97	137	9388.46	68.53	48.88	3.74	14.23	8.03	8.03	REGULAR	2026-05-15 08:45:03.073
2555	9	9	907.86	100.87	80.55	3.22	6.44	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
434	5	5	6508.70	1301.74	1249.00	2.4	10	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1928	11	11	5176.30	470.57	447.00	4	14.09	9.09	0.00	REGULAR	2026-05-15 08:45:03.073
3053	4	11	3452.63	313.88	269.97	3.18	19	45.45	0.00	DELAY_RISK	2026-05-15 08:45:03.073
385	3	3	820.27	273.42	254.37	5	12.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
932	4	5	353.26	70.65	57.94	2.4	10.4	20.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1430	1	1	251.83	251.83	229.90	5	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2071	7	7	2393.14	341.88	316.74	4.14	11.5	0.00	28.57	REGULAR	2026-05-15 08:45:03.073
242	37	38	4441.00	116.87	102.29	4.34	11.03	13.16	5.26	REGULAR	2026-05-15 08:45:03.073
989	63	73	4762.87	65.24	50.67	4.38	7.33	2.74	9.59	REGULAR	2026-05-15 08:45:03.073
1075	5	5	197.21	39.44	25.00	4.4	7.2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2910	1	2	86.78	43.39	36.00	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2661	3	3	1288.59	429.53	390.00	4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1324	1	1	31.69	31.69	18.90	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1679	28	31	4835.28	155.98	142.56	3.65	13.32	16.13	19.35	REGULAR	2026-05-15 08:45:03.073
2306	20	21	2337.01	111.29	94.85	3.95	9.71	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
683	7	14	909.62	64.97	50.04	4.21	10.57	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
597	1	1	927.82	927.82	910.00	5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
56	1	1	314.32	314.32	289.49	5	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
199	114	132	8673.04	65.70	51.90	4.09	10.2	6.06	3.79	REGULAR	2026-05-15 08:45:03.073
448	13	16	1430.72	89.42	73.44	4.5	5.25	12.50	12.50	REGULAR	2026-05-15 08:45:03.073
1865	2	2	187.42	93.71	81.35	2.5	9	0.00	50.00	LOW_REVIEW	2026-05-15 08:45:03.073
2120	2	2	250.89	125.45	112.40	4.5	5.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2363	2	2	165.50	82.75	75.00	4.5	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2114	1	1	32.84	32.84	20.99	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2612	1	1	149.04	149.04	139.90	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2512	201	208	57998.58	278.84	248.81	4.06	12.98	5.77	2.40	HIGH_PERFORMER	2026-05-15 08:45:03.073
348	40	41	2934.28	71.57	55.21	4.27	9.21	4.88	2.44	REGULAR	2026-05-15 08:45:03.073
1971	11	16	1791.44	111.97	94.53	3.25	10.56	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1473	2	2	1082.56	541.28	492.00	1	NULL	0.00	50.00	LOW_REVIEW	2026-05-15 08:45:03.073
2014	1	1	106.73	106.73	83.00	5	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
491	4	4	558.92	139.73	118.90	4.75	6.75	0.00	25.00	REGULAR	2026-05-15 08:45:03.073
2655	107	117	8713.04	74.47	61.08	4.2	9.97	4.27	9.40	REGULAR	2026-05-15 08:45:03.073
1822	9	9	319.04	35.45	25.46	4.56	11.56	33.33	11.11	DELAY_RISK	2026-05-15 08:45:03.073
2904	11	18	14565.74	809.21	781.65	3.44	18.94	22.22	0.00	REGULAR	2026-05-15 08:45:03.073
1573	14	14	2835.82	202.56	153.85	3.57	19.5	28.57	0.00	REGULAR	2026-05-15 08:45:03.073
740	6	6	258.70	43.12	30.50	4	12.33	16.67	0.00	REGULAR	2026-05-15 08:45:03.073
1181	64	75	16047.17	213.96	182.28	3.83	17.88	25.33	8.00	REGULAR	2026-05-15 08:45:03.073
2804	25	28	4177.76	149.21	133.83	3.86	10.04	3.57	0.00	REGULAR	2026-05-15 08:45:03.073
640	4	5	1194.30	238.86	223.00	4.4	9.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1722	8	23	1325.86	57.65	41.87	4.13	12.09	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
99	2	2	74.86	37.43	25.90	4	8.5	0.00	50.00	REGULAR	2026-05-15 08:45:03.073
2263	14	14	8622.26	615.88	560.43	4.5	13.93	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
285	410	545	41024.37	75.27	59.70	3.54	12.79	10.64	7.34	REGULAR	2026-05-15 08:45:03.073
1613	66	66	44207.42	669.81	604.66	4.55	14.18	6.06	3.03	REGULAR	2026-05-15 08:45:03.073
1281	2	2	191.43	95.72	79.90	3	10.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
617	1	1	43.13	43.13	24.90	4	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
949	1	1	85.49	85.49	69.90	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
262	50	64	19081.43	298.15	273.15	3.69	13.33	12.50	10.94	REGULAR	2026-05-15 08:45:03.073
594	2	2	734.75	367.38	349.99	4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2160	44	49	6255.77	127.67	105.98	3.67	13.15	4.08	2.04	REGULAR	2026-05-15 08:45:03.073
2492	26	26	3051.29	117.36	101.37	4.38	11.31	7.69	3.85	REGULAR	2026-05-15 08:45:03.073
2824	2	2	85.03	42.52	24.25	5	6.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1828	1	3	630.06	210.02	190.00	1	22	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2515	39	40	8125.52	203.14	180.31	3.7	23.35	15.00	12.50	REGULAR	2026-05-15 08:45:03.073
2847	6	6	925.48	154.25	139.32	5	5.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1118	12	14	3548.95	253.50	234.29	3.79	11.79	0.00	7.14	REGULAR	2026-05-15 08:45:03.073
2369	2	3	1487.88	495.96	449.00	3	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3033	5	6	800.64	133.44	116.00	4.17	10.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
454	10	11	771.61	70.15	52.10	4.18	9.09	0.00	9.09	REGULAR	2026-05-15 08:45:03.073
2446	10	11	341.99	31.09	18.26	3.18	21.22	36.36	0.00	DELAY_RISK	2026-05-15 08:45:03.073
116	3	3	522.83	174.28	150.67	4.67	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1782	1	1	72.18	72.18	49.90	5	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1141	148	155	17289.34	111.54	92.18	4.41	10.52	3.23	3.23	REGULAR	2026-05-15 08:45:03.073
803	19	21	3314.25	157.82	137.42	3.9	11.11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2346	4	4	172.65	43.16	31.49	4	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1805	20	21	2420.11	115.24	93.00	3.9	11.2	0.00	14.29	REGULAR	2026-05-15 08:45:03.073
2469	12	12	4888.68	407.39	333.50	3.33	37.45	33.33	8.33	DELAY_RISK	2026-05-15 08:45:03.073
3010	19	21	1611.31	76.73	61.86	4.1	12	19.05	4.76	REGULAR	2026-05-15 08:45:03.073
1682	1	1	118.26	118.26	81.00	5	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
995	4	4	478.82	119.71	102.40	4.75	7	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2987	44	53	6034.06	113.85	97.15	4.28	10.36	1.89	3.77	REGULAR	2026-05-15 08:45:03.073
2154	15	16	1748.25	109.27	87.75	3.69	13.94	12.50	6.25	REGULAR	2026-05-15 08:45:03.073
1659	3	3	155.00	51.67	40.09	4	9.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
408	1	1	204.76	204.76	178.99	5	15	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
162	3	4	892.03	223.01	198.16	4	18.75	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2323	4	5	272.33	54.47	37.76	3.8	7.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1490	2	2	653.75	326.88	298.13	1.5	28	50.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1072	1	1	166.05	166.05	139.00	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
826	1	1	83.01	83.01	64.99	5	18	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1636	185	190	47875.93	251.98	235.77	4.21	10.14	6.32	4.21	REGULAR	2026-05-15 08:45:03.073
1513	146	178	25129.32	141.18	121.77	3.72	11.55	12.92	7.87	REGULAR	2026-05-15 08:45:03.073
849	12	12	2965.32	247.11	210.17	4.08	13.73	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2177	85	95	5807.03	61.13	47.39	4.34	12.44	14.74	4.21	REGULAR	2026-05-15 08:45:03.073
1095	10	10	901.14	90.11	69.66	4.6	7.2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
431	2	2	90.08	45.04	30.00	4.5	13.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1759	8	8	4993.40	624.18	601.66	4.38	12.25	12.50	0.00	REGULAR	2026-05-15 08:45:03.073
972	11	12	7723.87	643.66	616.83	4.25	9.92	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2300	2	2	249.06	124.53	109.95	4.5	3.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2841	3	3	84.01	28.00	17.00	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
308	1	1	39.34	39.34	30.00	3	NULL	0.00	100.00	REGULAR	2026-05-15 08:45:03.073
2200	157	167	4819.34	28.86	15.27	4.1	10.29	2.99	1.80	REGULAR	2026-05-15 08:45:03.073
2283	88	89	11682.83	131.27	115.11	3.97	9.84	4.49	6.74	REGULAR	2026-05-15 08:45:03.073
2532	65	67	7821.93	116.75	104.31	4.81	4.97	20.90	4.48	REGULAR	2026-05-15 08:45:03.073
1204	3	3	1390.47	463.49	436.67	4.67	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1951	4	4	248.64	62.16	44.05	4.5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2887	22	56	5195.84	92.78	77.67	3.41	9.73	0.00	30.36	REGULAR	2026-05-15 08:45:03.073
2592	59	59	19754.06	334.81	319.56	4.19	9.86	6.78	13.56	REGULAR	2026-05-15 08:45:03.073
1596	5	5	216.70	43.34	27.90	2.4	13	0.00	20.00	LOW_REVIEW	2026-05-15 08:45:03.073
2924	17	18	1996.58	110.92	90.15	4.44	21.06	5.56	16.67	REGULAR	2026-05-15 08:45:03.073
1891	4	6	1655.65	275.94	251.27	4.5	27	16.67	0.00	REGULAR	2026-05-15 08:45:03.073
1264	1	1	133.84	133.84	119.90	5	2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
657	46	46	8355.01	181.63	159.91	4.39	12.59	4.35	4.35	REGULAR	2026-05-15 08:45:03.073
325	3	5	1142.55	228.51	207.99	3.6	16.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2970	20	23	3541.12	153.96	122.31	3.48	18	17.39	4.35	REGULAR	2026-05-15 08:45:03.073
2638	2	3	394.22	131.41	104.99	4.67	9.67	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1699	12	13	2671.83	205.53	170.37	2.54	10	0.00	15.38	LOW_REVIEW	2026-05-15 08:45:03.073
1450	40	43	2074.51	48.24	26.30	4.3	13.78	4.65	9.30	REGULAR	2026-05-15 08:45:03.073
2784	12	12	1899.96	158.33	139.90	3.08	13.42	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
122	5	5	406.17	81.23	65.90	3.4	14.25	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
371	3	3	632.68	210.89	177.27	5	7	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
2137	18	18	25185.49	1399.19	1372.18	1.72	23.36	50.00	11.11	LOW_REVIEW	2026-05-15 08:45:03.073
471	31	43	4103.60	95.43	78.10	3.88	10.9	6.98	13.95	REGULAR	2026-05-15 08:45:03.073
1012	3	3	316.23	105.41	87.23	5	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2678	2	2	3023.31	1511.66	1474.00	5	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
809	4	5	837.10	167.42	129.99	2.8	16.2	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1350	1	1	182.59	182.59	169.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
909	261	346	18989.84	54.88	42.17	3.71	12.68	8.96	4.05	REGULAR	2026-05-15 08:45:03.073
76	55	60	8721.44	145.36	125.35	3.97	13.41	3.33	11.67	REGULAR	2026-05-15 08:45:03.073
663	5	5	397.94	79.59	69.00	4.8	6.2	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1991	1	6	921.24	153.54	139.90	5	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3073	1	1	530.17	530.17	466.00	5	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1745	2	2	182.39	91.20	66.90	3	24	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1158	1	1	30.32	30.32	22.90	5	1	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1304	18	22	2376.65	108.03	91.95	3.86	14.24	9.09	9.09	REGULAR	2026-05-15 08:45:03.073
2386	5	5	695.59	139.12	101.90	3.2	12.4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
222	3	4	1653.63	413.41	393.18	2.75	8.75	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
517	16	16	2477.55	154.85	135.31	4.19	12.25	6.25	0.00	REGULAR	2026-05-15 08:45:03.073
1845	1	1	94.47	94.47	79.00	5	1	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1058	1	1	77.65	77.65	62.45	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
763	1	1	225.21	225.21	209.00	4	6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1364	35	72	5128.06	71.22	57.65	3.79	11.32	6.94	29.17	REGULAR	2026-05-15 08:45:03.073
700	25	27	3843.11	142.34	100.99	3.89	14.26	14.81	0.00	REGULAR	2026-05-15 08:45:03.073
202	59	71	2885.44	40.64	27.74	4.59	8.65	5.63	2.82	REGULAR	2026-05-15 08:45:03.073
866	17	37	1621.50	43.82	28.31	3.32	12.05	8.11	10.81	REGULAR	2026-05-15 08:45:03.073
1198	3	3	215.98	71.99	51.66	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2764	69	83	33556.49	404.30	377.67	4.25	13.64	8.43	0.00	REGULAR	2026-05-15 08:45:03.073
1719	107	117	7688.23	65.71	47.82	4.25	10.95	1.71	5.13	REGULAR	2026-05-15 08:45:03.073
557	4	4	324.84	81.21	68.00	4	9.75	0.00	75.00	REGULAR	2026-05-15 08:45:03.073
1221	1	1	34.01	34.01	19.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
2930	4	4	3762.08	940.52	890.75	4.25	20.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2217	4	4	419.67	104.92	88.48	4.25	9.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
59	4	4	2970.42	742.61	687.00	2.25	14	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
225	6	6	1063.97	177.33	133.00	3.5	9.17	16.67	0.00	REGULAR	2026-05-15 08:45:03.073
1055	2	2	213.13	106.57	91.24	2.5	20.5	50.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
723	3	3	750.53	250.18	202.87	3.33	16.67	33.33	0.00	DELAY_RISK	2026-05-15 08:45:03.073
1078	58	70	5658.62	80.84	67.10	4.1	10.51	1.43	1.43	REGULAR	2026-05-15 08:45:03.073
3070	3	3	249.98	83.33	65.57	4.67	6.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2738	3	3	1405.83	468.61	427.35	4.33	11	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1911	4	4	368.40	92.10	79.00	4.75	6.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2074	2	2	6837.24	3418.62	3360.00	3.5	18	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2907	1	1	102.09	102.09	79.90	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1556	159	174	30335.93	174.34	157.18	4.09	15.55	13.22	14.94	REGULAR	2026-05-15 08:45:03.073
892	23	38	7115.96	187.26	167.94	3.97	13.5	2.63	26.32	REGULAR	2026-05-15 08:45:03.073
1433	78	83	24222.55	291.84	269.30	4.54	11.17	1.20	8.43	REGULAR	2026-05-15 08:45:03.073
2097	17	18	14074.70	781.93	733.66	4.5	15.24	11.11	11.11	REGULAR	2026-05-15 08:45:03.073
2429	42	43	16460.78	382.81	356.95	4.07	16.86	9.30	0.00	REGULAR	2026-05-15 08:45:03.073
3093	14	14	2259.55	161.40	131.42	4.21	18	14.29	0.00	REGULAR	2026-05-15 08:45:03.073
1888	3	3	4349.04	1449.68	1416.33	3.67	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
843	11	11	3835.70	348.70	310.52	4.36	12.36	9.09	0.00	REGULAR	2026-05-15 08:45:03.073
2552	1	1	444.07	444.07	399.00	5	9	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2452	70	136	13096.61	96.30	71.17	3.72	13.83	2.21	11.03	REGULAR	2026-05-15 08:45:03.073
2031	5	6	933.93	155.66	133.82	4.83	10	0.00	16.67	REGULAR	2026-05-15 08:45:03.073
2695	91	93	7859.98	84.52	66.57	4.33	12.43	5.38	6.45	REGULAR	2026-05-15 08:45:03.073
531	1	1	119.70	119.70	62.49	4	19	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
39	1	2	47.37	23.69	14.90	2	13	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
33	14	16	6399.95	400.00	362.13	2.69	25.75	37.50	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1533	2	2	165.63	82.82	67.50	3	17	50.00	0.00	DELAY_RISK	2026-05-15 08:45:03.073
2197	1	1	143.25	143.25	129.90	4	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
16	23	26	2089.37	80.36	62.30	4.73	11.31	0.00	3.85	REGULAR	2026-05-15 08:45:03.073
182	1	1	102.90	102.90	79.90	5	12	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
680	3	8	733.66	91.71	62.63	5	11.13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2572	28	31	1803.89	58.19	44.29	4.74	7.61	3.23	19.35	REGULAR	2026-05-15 08:45:03.073
2744	7	7	1584.02	226.29	192.63	5	10	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
580	9	10	888.05	88.81	75.60	2.7	25.57	40.00	20.00	LOW_REVIEW	2026-05-15 08:45:03.073
1241	3	3	191.56	63.85	46.57	4.67	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1905	3	3	304.72	101.57	64.93	4	12.33	0.00	33.33	REGULAR	2026-05-15 08:45:03.073
823	1	1	214.56	214.56	199.00	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
159	2	2	223.36	111.68	94.90	5	4.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1390	22	24	2247.93	93.66	71.33	3.92	14.13	12.50	16.67	REGULAR	2026-05-15 08:45:03.073
1931	72	76	14498.27	190.77	166.87	3.88	12.04	3.95	2.63	REGULAR	2026-05-15 08:45:03.073
2595	41	47	6085.70	129.48	103.97	4.4	10.23	2.13	6.38	REGULAR	2026-05-15 08:45:03.073
2054	1	2	182.34	91.17	79.99	3	4	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2366	275	304	48647.93	160.03	140.22	4.43	9.7	2.30	15.46	REGULAR	2026-05-15 08:45:03.073
1121	26	28	7019.92	250.71	230.48	3.96	12.57	3.57	0.00	REGULAR	2026-05-15 08:45:03.073
2864	96	101	8378.02	82.95	64.94	4.09	13.02	9.90	7.92	REGULAR	2026-05-15 08:45:03.073
2117	4	4	242.12	60.53	42.36	4.75	8.25	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1370	75	112	15792.12	141.00	106.99	3.73	12.58	5.36	6.25	REGULAR	2026-05-15 08:45:03.073
1868	12	16	3115.60	194.73	163.69	4.06	16	12.50	6.25	REGULAR	2026-05-15 08:45:03.073
2615	4	4	134.31	33.58	18.65	3.5	13.5	50.00	25.00	DELAY_RISK	2026-05-15 08:45:03.073
1619	5	7	1758.38	251.20	186.31	4.29	13	28.57	0.00	REGULAR	2026-05-15 08:45:03.073
2223	61	69	10575.81	153.27	118.57	4.04	16.22	2.90	10.14	REGULAR	2026-05-15 08:45:03.073
2758	19	19	2443.22	128.59	115.37	4.11	9.47	5.26	10.53	REGULAR	2026-05-15 08:45:03.073
600	8	8	617.88	77.24	59.90	4.38	16.13	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1762	4	4	6400.99	1600.25	1529.99	4.25	4.75	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
53	11	17	6339.51	372.91	324.59	3.53	16.29	11.76	5.88	REGULAR	2026-05-15 08:45:03.073
2260	2	2	93.55	46.78	34.50	3	3	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2993	5	5	1002.90	200.58	169.96	4	17.8	20.00	0.00	REGULAR	2026-05-15 08:45:03.073
992	3	5	147.67	29.53	16.10	3.6	12.8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
743	1	1	84.78	84.78	76.09	5	8	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
3056	66	73	3182.76	43.60	30.22	4.36	8.25	10.96	4.11	REGULAR	2026-05-15 08:45:03.073
388	43	43	9416.95	219.00	203.23	3.79	19.82	13.95	20.93	REGULAR	2026-05-15 08:45:03.073
302	1	1	40.02	40.02	28.80	1	NULL	0.00	0.00	LOW_REVIEW	2026-05-15 08:45:03.073
1925	10	10	508.12	50.81	35.63	4.8	13.1	10.00	20.00	REGULAR	2026-05-15 08:45:03.073
1974	2	2	79.73	39.87	26.40	4	8.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
2011	2	2	711.25	355.63	338.50	4.5	9.5	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1384	5	5	1704.44	340.89	317.66	4.6	17.6	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
929	1	1	173.23	173.23	154.90	5	28	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
351	1	1	78.32	78.32	59.00	5	7	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
1284	95	115	12374.62	107.61	95.75	3.5	14.93	15.65	22.61	REGULAR	2026-05-15 08:45:03.073
1035	7	7	772.83	110.40	92.76	3.86	13.71	0.00	14.29	REGULAR	2026-05-15 08:45:03.073
2950	74	76	4409.87	58.02	44.92	3.74	11.41	13.16	2.63	REGULAR	2026-05-15 08:45:03.073
2701	13	13	2618.43	201.42	172.32	4.38	9.33	0.00	0.00	REGULAR	2026-05-15 08:45:03.073
786	10	11	1829.91	166.36	145.03	4.36	15.64	0.00	9.09	REGULAR	2026-05-15 08:45:03.073
