customer_sk	customer_unique_id	customer_city	customer_state	first_order_date	last_order_date	lifetime_orders	lifetime_value	avg_order_value	is_repeat_customer	customer_segment	dwh_create_date
43214	749996cec950efb90d14df23bfb9cf27	mutum	MG	2018-04-12	2018-04-12	1	56.22	56.22	0	NEW	2026-05-13 10:04:56.520
43215	749ab53d8b55d929cc8c2ba16dc21b67	belo horizonte	MG	2017-02-15	2017-02-15	1	86.00	86.00	0	NEW	2026-05-13 10:04:56.520
43216	749c9ab52d7808c6cd6ea8a6dd960f55	petrolina	PE	2018-07-18	2018-07-18	1	198.69	198.69	0	NEW	2026-05-13 10:04:56.520
43217	749e46453d6ab7071310a6aa11846ac5	santo andre	SP	2017-10-15	2017-10-15	1	367.11	367.11	0	NEW	2026-05-13 10:04:56.520
43218	749f2428088b5dcd4be24d112870ad08	lorena	SP	2017-07-07	2017-07-07	1	86.02	86.02	0	NEW	2026-05-13 10:04:56.520
43219	749f32999ac6e22c27477186d538ac0b	brasilia	DF	2017-11-25	2017-11-25	1	78.35	78.35	0	NEW	2026-05-13 10:04:56.520
43220	749f5ea9b3a5969f77c08cb3744621f4	sao paulo	SP	2017-08-31	2017-08-31	1	37.68	37.68	0	NEW	2026-05-13 10:04:56.520
43221	749f894180c39414865a117e748e74f0	rio de janeiro	RJ	2018-03-09	2018-03-09	1	464.34	464.34	0	NEW	2026-05-13 10:04:56.520
43222	74a06ebddd0798542b902dfe09c3ee29	sao jose dos campos	SP	2018-08-22	2018-08-22	1	48.81	48.81	0	NEW	2026-05-13 10:04:56.520
43223	74a294bef4448b25dc239cd1256257bc	sao paulo	SP	2017-12-26	2017-12-26	1	142.92	142.92	0	NEW	2026-05-13 10:04:56.520
43224	74a3391684af1d94fea358aee3a13676	sao paulo	SP	2017-03-24	2017-03-24	1	92.12	92.12	0	NEW	2026-05-13 10:04:56.520
43225	74a3427283a9000c276ccdf59fdc6187	pedro leopoldo	MG	2017-10-05	2017-10-05	1	173.13	173.13	0	NEW	2026-05-13 10:04:56.520
43226	74a34832eab03f8152e1e22bbbd78164	guarulhos	SP	2018-05-28	2018-05-28	1	162.04	162.04	0	NEW	2026-05-13 10:04:56.520
43227	74a4f9d76fbe2a84d70da33ce66e2e18	seropedica	RJ	2017-08-17	2017-08-17	1	226.24	226.24	0	NEW	2026-05-13 10:04:56.520
43228	74a581c080f83e6f518b585fb1779e09	lencois paulista	SP	2018-01-15	2018-01-15	1	85.14	85.14	0	NEW	2026-05-13 10:04:56.520
43229	74a63835c6e5eaef19af58cc83f663aa	nova iguacu	RJ	2018-07-23	2018-07-23	1	1859.10	1859.10	0	NEW	2026-05-13 10:04:56.520
43230	74a68c138e3220107add702b3777948c	uberlandia	MG	2017-08-03	2017-08-03	1	122.98	122.98	0	NEW	2026-05-13 10:04:56.520
43231	74a79b917483257286bedb2355c729f8	barueri	SP	2018-04-27	2018-04-27	1	218.15	218.15	0	NEW	2026-05-13 10:04:56.520
43232	74a963734d43fba60e433dd293f90d8a	uberaba	MG	2017-03-28	2017-03-28	1	24.42	24.42	0	NEW	2026-05-13 10:04:56.520
43233	74aa7b3870366f21c0d805cf437aab22	capela do alto	SP	2018-08-08	2018-08-08	1	344.03	344.03	0	NEW	2026-05-13 10:04:56.520
43234	74ab4a6f4e5a53608b690cb501a86e68	rondonopolis	MT	2017-07-30	2017-07-30	1	173.52	173.52	0	NEW	2026-05-13 10:04:56.520
43235	74ac772dbae9d5a98285d600d1cde191	sao paulo	SP	2018-03-19	2018-03-19	1	117.39	117.39	0	NEW	2026-05-13 10:04:56.520
43236	74ac946f1e9d688ca07e592a8dc816ef	porto alegre	RS	2017-11-06	2017-11-06	1	868.24	868.24	0	NEW	2026-05-13 10:04:56.520
43237	74aca8cba124970ec7b909d592bef175	araruama	RJ	2017-11-07	2017-11-07	1	93.98	93.98	0	NEW	2026-05-13 10:04:56.520
43238	74ad7441d374e44fcdf9938fab8c35c8	brasilia	DF	2018-04-30	2018-04-30	1	195.63	195.63	0	NEW	2026-05-13 10:04:56.520
43239	74adf920dbd3d2e6e9f18acd88b2fd41	ubatuba	SP	2017-07-13	2017-07-13	1	102.22	102.22	0	NEW	2026-05-13 10:04:56.520
43240	74aefe88a1655526fd30becadf5552ac	rio de janeiro	RJ	2018-01-25	2018-01-25	1	109.96	109.96	0	NEW	2026-05-13 10:04:56.520
43241	74af582ebafc33d4f3d703257159773e	belo horizonte	MG	2017-10-19	2017-10-19	1	597.35	597.35	0	NEW	2026-05-13 10:04:56.520
43242	74afd23d0a10a1f9296028b91817d06a	montes claros	MG	2017-08-31	2017-08-31	1	57.10	57.10	0	NEW	2026-05-13 10:04:56.520
43243	74b0c4459430b807fce50b7894607742	sao paulo	SP	2018-05-03	2018-05-03	1	68.64	68.64	0	NEW	2026-05-13 10:04:56.520
43244	74b0fa7a092279312fa71b1d587e48d6	capao bonito	SP	2017-04-11	2017-04-11	1	114.29	114.29	0	NEW	2026-05-13 10:04:56.520
43245	74b42aa1f07581bd26c7df07c36d4cee	sao paulo	SP	2018-03-28	2018-03-28	1	91.17	91.17	0	NEW	2026-05-13 10:04:56.520
43246	74b5b001e61c4a829aa9a0ebaa779f18	francisco beltrao	PR	2018-04-16	2018-04-16	1	233.93	233.93	0	NEW	2026-05-13 10:04:56.520
43247	74b5d9d8414cbcae0c980eb243e1ead8	cabo frio	RJ	2018-05-09	2018-05-09	1	69.22	69.22	0	NEW	2026-05-13 10:04:56.520
43248	74b66231b61e17d4d4ed527c2dbb2102	sao bernardo do campo	SP	2017-09-27	2017-09-27	1	47.68	47.68	0	NEW	2026-05-13 10:04:56.520
43249	74b70f040f3977a893ed8646cce8a120	timoteo	MG	2018-03-22	2018-03-22	1	52.53	52.53	0	NEW	2026-05-13 10:04:56.520
43250	74b7aaa8d8303b2abee5698dbc27ab35	alfenas	MG	2017-09-20	2017-09-20	1	62.01	62.01	0	NEW	2026-05-13 10:04:56.520
43251	74b8021516f25eb91f5b4e704a2cd671	itamira	BA	2018-07-10	2018-08-14	2	100.20	50.10	1	REGULAR	2026-05-13 10:04:56.520
43252	74b8735c819aa3ddb7d86d0ea39efe51	maringa	PR	2017-03-14	2017-03-14	1	27.86	27.86	0	NEW	2026-05-13 10:04:56.520
43253	74b886232d43b4486b55d74ce1eaa150	sao paulo	SP	2018-02-06	2018-02-06	1	87.36	87.36	0	NEW	2026-05-13 10:04:56.520
43254	74b90a2c4250b43e544e95d3b99b3c7e	belo horizonte	MG	2017-11-19	2017-11-19	1	160.33	160.33	0	NEW	2026-05-13 10:04:56.520
43255	74b91fb33070df7709adad417fd214ec	contagem	MG	2017-08-16	2017-08-16	1	153.30	153.30	0	NEW	2026-05-13 10:04:56.520
43256	74b9d75c6668eb6085d39795dd645ad7	resende	RJ	2018-02-06	2018-02-06	1	175.87	175.87	0	NEW	2026-05-13 10:04:56.520
43257	74ba3ec548ea09a1df6d06fd31072d71	faxinal dos guedes	SC	2018-02-05	2018-02-05	1	236.84	236.84	0	NEW	2026-05-13 10:04:56.520
43258	74ba462fb8ab5c99b43159448025269a	ribeirao pires	SP	2017-11-08	2017-11-08	1	56.00	56.00	0	NEW	2026-05-13 10:04:56.520
43259	74ba7d396fc92ee64392f33a54ea47fd	belo horizonte	MG	2018-06-21	2018-06-21	1	38.14	38.14	0	NEW	2026-05-13 10:04:56.520
43260	74bb35834cc90f8b98adc9da1c4c8556	fernandopolis	SP	2017-06-05	2017-06-05	1	184.93	184.93	0	NEW	2026-05-13 10:04:56.520
43261	74bb46c4489b46bc77828674c4af795a	cotia	SP	2018-03-06	2018-03-06	1	68.40	68.40	0	NEW	2026-05-13 10:04:56.520
43262	74bb8c29214c31f9fa7247139e93baeb	belo horizonte	MG	2017-12-30	2017-12-30	1	105.47	105.47	0	NEW	2026-05-13 10:04:56.520
43263	74bba753d0dfd62b4c32ee45cab7c812	curitiba	PR	2017-05-01	2017-05-01	1	49.01	49.01	0	NEW	2026-05-13 10:04:56.520
43264	74bbd00f6ed06b3d6dcc9dec469ccca4	taboao da serra	SP	2018-08-16	2018-08-16	1	53.36	53.36	0	NEW	2026-05-13 10:04:56.520
43265	74bc78f8dbdf312f6b36305794c900da	nova iguacu	RJ	2017-12-12	2017-12-12	1	39.60	39.60	0	NEW	2026-05-13 10:04:56.520
43266	74bcbbef1321b49ab28427bca1226089	pouso alegre	MG	2017-04-26	2017-04-26	1	60.01	60.01	0	NEW	2026-05-13 10:04:56.520
43267	74c1b37b9f9b2405c4cbba42ab2ea996	sao paulo	SP	2018-08-02	2018-08-02	1	63.55	63.55	0	NEW	2026-05-13 10:04:56.520
43268	74c286ab8cc161142213780711964b06	sao paulo	SP	2018-02-04	2018-02-04	1	483.70	483.70	0	NEW	2026-05-13 10:04:56.520
43269	74c42a60d55bc63f8a84458404e8ba2c	rio de janeiro	RJ	2018-01-05	2018-01-05	1	72.38	72.38	0	NEW	2026-05-13 10:04:56.520
43270	74c47b3790848b8498124ff22a650126	raposo	RJ	2018-01-20	2018-01-20	1	376.97	376.97	0	NEW	2026-05-13 10:04:56.520
43271	74c48bbb0e3c3f89d806a7f904b4925c	sao paulo	SP	2017-11-24	2017-11-24	1	62.44	62.44	0	NEW	2026-05-13 10:04:56.520
43272	74c6b6336f05cf00bafc9dd75f50e42b	andradina	SP	2017-12-13	2017-12-13	1	287.27	287.27	0	NEW	2026-05-13 10:04:56.520
43273	74c71b05534700daecf8314443e929a9	taquarituba	SP	2018-01-23	2018-01-23	1	32.24	32.24	0	NEW	2026-05-13 10:04:56.520
43274	74c71b438f808701e462a6edbd781586	tres rios	RJ	2017-09-12	2017-09-12	1	98.79	98.79	0	NEW	2026-05-13 10:04:56.520
43275	74c778b7b7ec17c44589a298352bbdb1	sao paulo	SP	2017-12-09	2017-12-09	1	65.71	65.71	0	NEW	2026-05-13 10:04:56.520
43276	74c8064d4a5b9de1030e8f41959e2cac	caxias do sul	RS	2018-07-28	2018-07-28	1	239.73	239.73	0	NEW	2026-05-13 10:04:56.520
43277	74c96c31328cf7c44203fa3308421aef	eunapolis	BA	2017-09-05	2017-09-05	1	143.39	143.39	0	NEW	2026-05-13 10:04:56.520
43278	74cafc0c8d432a50c45a8909e25874a8	macaiba	RN	2018-05-10	2018-05-10	1	90.84	90.84	0	NEW	2026-05-13 10:04:56.520
43279	74cb1ad7e6d5674325c1f99b5ea30d82	sao paulo	SP	2017-08-28	2018-04-03	5	451.17	90.23	1	LOYAL	2026-05-13 10:04:56.520
43280	74cb21ed97707645fbb69231f30a55ba	osasco	SP	2018-06-27	2018-06-27	1	193.32	193.32	0	NEW	2026-05-13 10:04:56.520
43281	74cb55ab807c4e4473ed0c7046ba9b58	guarulhos	SP	2017-09-26	2017-09-26	1	87.36	87.36	0	NEW	2026-05-13 10:04:56.520
43282	74cc05ee67b445dccb11257db3ab0b45	sao paulo	SP	2018-05-30	2018-05-30	1	83.32	83.32	0	NEW	2026-05-13 10:04:56.520
43283	74cc50f19767973ff848ee8a52ca3020	sao paulo	SP	2018-08-09	2018-08-09	1	132.01	132.01	0	NEW	2026-05-13 10:04:56.520
43284	74cce650b76111461f996421e71fc23e	andradina	SP	2017-01-27	2017-01-27	1	357.74	357.74	0	NEW	2026-05-13 10:04:56.520
43285	74cd2924d881a678aaf2481796c975b4	jacarei	SP	2018-08-05	2018-08-05	1	193.84	193.84	0	NEW	2026-05-13 10:04:56.520
43286	74ce387e516827d125f7593b76a570e3	belo horizonte	MG	2017-11-09	2017-11-09	1	40.00	40.00	0	NEW	2026-05-13 10:04:56.520
43287	74ce48070b3053551b0ae56f84fe93b5	lages	SC	2018-06-05	2018-06-05	1	79.29	79.29	0	NEW	2026-05-13 10:04:56.520
43288	74d0e9005b47074a409995cfc9c106d2	cotia	SP	2018-06-16	2018-06-16	1	83.97	83.97	0	NEW	2026-05-13 10:04:56.520
43289	74d1a8720681a24813147f548b68a81f	bauru	SP	2018-02-04	2018-02-04	1	186.72	186.72	0	NEW	2026-05-13 10:04:56.520
43290	74d241292d4ca93bfc962326cd89425d	braganca paulista	SP	2018-04-02	2018-04-02	1	107.78	107.78	0	NEW	2026-05-13 10:04:56.520
43291	74d26afc31725e3798f23bb67949c562	rio verde	GO	2017-06-04	2017-06-04	1	58.09	58.09	0	NEW	2026-05-13 10:04:56.520
43292	74d28f63a21769ce52c0c0bce7908955	sao paulo	SP	2018-06-16	2018-06-16	1	118.69	118.69	0	NEW	2026-05-13 10:04:56.520
43293	74d331122a116cb1689a0ee6e646979e	sao paulo	SP	2018-02-17	2018-02-17	1	32.84	32.84	0	NEW	2026-05-13 10:04:56.520
43294	74d3316a8a3535f05feed75b4df15e7a	rio de janeiro	RJ	2017-11-04	2017-11-04	1	97.22	97.22	0	NEW	2026-05-13 10:04:56.520
43295	74d3fded86656f1830b234321d42d915	acreuna	GO	2018-06-10	2018-06-10	1	196.68	196.68	0	NEW	2026-05-13 10:04:56.520
43296	74d4c0cfaf825cd15b80dd167bdfa9b4	rio de janeiro	RJ	2017-11-04	2017-11-04	1	237.47	237.47	0	NEW	2026-05-13 10:04:56.520
43297	74d5261cb1ccba022f9a1691fd065739	foz do iguacu	PR	2018-07-11	2018-07-11	1	117.79	117.79	0	NEW	2026-05-13 10:04:56.520
43298	74d6e3df517f4a076bd8ae47b0bc3d48	lins	SP	2018-07-03	2018-07-03	1	267.69	267.69	0	NEW	2026-05-13 10:04:56.520
43299	74d7356a3ca20d9b288e8af175a4612a	mairipora	SP	2018-01-20	2018-01-20	1	51.84	51.84	0	NEW	2026-05-13 10:04:56.520
43300	74d8291c0c43709cef359630dead2eeb	casa branca	SP	2018-05-07	2018-05-07	1	103.06	103.06	0	NEW	2026-05-13 10:04:56.520
43301	74d9f662860f35a9b368151421f05fef	sao domingos do norte	ES	2018-05-07	2018-05-07	1	32.72	32.72	0	NEW	2026-05-13 10:04:56.520
43302	74da9bfeaa1c29dc1e5b3a07a4ec17a2	campina grande	PB	2018-08-12	2018-08-12	1	596.56	596.56	0	NEW	2026-05-13 10:04:56.520
43303	74dca03616dc0fb2a5e2b8fb83b025d0	sao paulo	SP	2017-10-30	2017-10-30	1	97.78	97.78	0	NEW	2026-05-13 10:04:56.520
43304	74dd713d902aa050a3628a3ba12b5126	angra dos reis	RJ	2017-09-29	2017-09-29	1	135.17	135.17	0	NEW	2026-05-13 10:04:56.520
43305	74dd84d3790c6d58bf1f465e5732abe3	divinopolis	MG	2018-06-15	2018-06-15	1	18.61	18.61	0	NEW	2026-05-13 10:04:56.520
43306	74df77faaa4afdb46f48fe827785d220	sao paulo	SP	2018-01-04	2018-01-04	1	340.13	340.13	0	NEW	2026-05-13 10:04:56.520
43307	74e18f891a58daf76d6bc822b0dec66f	goiania	GO	2018-06-03	2018-06-03	1	128.35	128.35	0	NEW	2026-05-13 10:04:56.520
43308	74e1969374960636e16535249ad6ef44	sao paulo	SP	2018-01-12	2018-01-12	1	102.54	102.54	0	NEW	2026-05-13 10:04:56.520
43309	74e206e8436fdc0a12fabcf64e3883e6	garca	SP	2018-02-22	2018-02-22	1	104.59	104.59	0	NEW	2026-05-13 10:04:56.520
43310	74e2a0a73c5383a9d67b077d8bdb77a9	sao paulo	SP	2017-11-15	2017-11-15	1	91.05	91.05	0	NEW	2026-05-13 10:04:56.520
43311	74e2d1409afd68ed9c55dfd64e134e05	munhoz de melo	PR	2017-04-17	2017-04-17	1	239.81	239.81	0	NEW	2026-05-13 10:04:56.520
43312	74e47c7359894ed69d32ce004a3ebd2f	muriae	MG	2017-10-07	2017-10-07	1	98.22	98.22	0	NEW	2026-05-13 10:04:56.520
43313	74e496bcdd3b1158234df24f351921da	guaruja	SP	2017-02-03	2017-02-03	1	176.76	176.76	0	NEW	2026-05-13 10:04:56.520
43314	74e6464250010ac3343789eff0904ac7	campinas	SP	2017-12-31	2017-12-31	1	519.72	519.72	0	NEW	2026-05-13 10:04:56.520
43315	74e74be63457c0c8a4c6516d56b4f976	nova iguacu	RJ	2017-08-14	2017-08-14	1	35.00	35.00	0	NEW	2026-05-13 10:04:56.520
43316	74e776b43740a826ddbfb8677c4d6f4e	ipatinga	MG	2017-10-03	2017-10-03	1	173.92	173.92	0	NEW	2026-05-13 10:04:56.520
43317	74e79d184c9d0034b5ee498813abbc7b	fortaleza	CE	2017-11-04	2017-11-04	1	87.67	87.67	0	NEW	2026-05-13 10:04:56.520
43318	74e7f1bb83583aa050ec608c45e0c3df	fronteira	MG	2018-04-10	2018-04-10	1	168.73	168.73	0	NEW	2026-05-13 10:04:56.520
43319	74e8e93fdc04c45a59abe80af2bb5f98	guarulhos	SP	2018-06-22	2018-06-22	1	34.71	34.71	0	NEW	2026-05-13 10:04:56.520
43320	74ea4ce57f080f34b6ccd680a9fdfb25	rio de janeiro	RJ	2018-02-06	2018-02-06	1	67.50	67.50	0	NEW	2026-05-13 10:04:56.520
43321	74ec77145a467b1a96152aac1c3ab137	rio de janeiro	RJ	2018-07-24	2018-07-24	1	122.00	122.00	0	NEW	2026-05-13 10:04:56.520
43322	74ecadd7be5375700695ed0b0c5dfd1c	apucarana	PR	2017-06-27	2017-06-27	1	231.27	231.27	0	NEW	2026-05-13 10:04:56.520
43323	74ed854a1d507850912cc7bb29c752cb	colinas	MA	2018-02-26	2018-02-26	1	361.07	361.07	0	NEW	2026-05-13 10:04:56.520
43324	74ee08af23620cf2f8d67884cb587262	saquarema	RJ	2018-02-04	2018-02-04	1	148.06	148.06	0	NEW	2026-05-13 10:04:56.520
43325	74ee9b191b2531c511d1d30375d2284b	seabra	BA	2017-10-01	2017-10-01	1	525.09	525.09	0	NEW	2026-05-13 10:04:56.520
43326	74eeae6b1f9041a757b8cb7a982e96c0	itajai	SC	2017-10-29	2017-10-29	1	34.65	34.65	0	NEW	2026-05-13 10:04:56.520
43327	74ef2468836d147c610bc829ecd77677	manhuacu	MG	2018-04-26	2018-04-26	1	163.66	163.66	0	NEW	2026-05-13 10:04:56.520
43328	74f02f1c5cd4160304d930e81b77dbf2	sao paulo	SP	2017-12-02	2017-12-02	1	122.80	122.80	0	NEW	2026-05-13 10:04:56.520
43329	74f0427e52512352038c95d8a42febcf	sao jose	SC	2018-03-06	2018-03-06	1	150.99	150.99	0	NEW	2026-05-13 10:04:56.520
43330	74f06077a7614f159b2a658a57454945	cachoeira do sul	RS	2018-02-19	2018-02-19	1	163.77	163.77	0	NEW	2026-05-13 10:04:56.520
43331	74f098072a8a1813a100db4bac87a297	monte alto	SP	2017-09-12	2017-09-12	1	63.37	63.37	0	NEW	2026-05-13 10:04:56.520
43332	74f102b84b6d27b45d8064e329eb57de	porto alegre	RS	2018-08-16	2018-08-16	1	119.89	119.89	0	NEW	2026-05-13 10:04:56.520
43333	74f1c30f52f68f07d9e83ca5a5bc444d	salvador	BA	2018-01-15	2018-01-15	1	119.14	119.14	0	NEW	2026-05-13 10:04:56.520
43334	74f1cb6900dadb1afca23c04643b06ce	patrocinio	MG	2018-08-09	2018-08-09	1	182.46	182.46	0	NEW	2026-05-13 10:04:56.520
43335	74f1d1f487534183c6b5f8abc0aff7b1	brasilia	DF	2018-02-13	2018-02-13	1	34.00	34.00	0	NEW	2026-05-13 10:04:56.520
43336	74f41fd315f7631869422aaa5e95ac0d	sao marcos	RS	2018-05-14	2018-05-14	1	39.23	39.23	0	NEW	2026-05-13 10:04:56.520
43337	74f5821049d0b32921263827f8a58d70	paulinia	SP	2018-08-21	2018-08-21	1	104.92	104.92	0	NEW	2026-05-13 10:04:56.520
43338	74f5e4578b1964815fa1688724005e89	videira	SC	2018-01-25	2018-01-25	1	65.00	65.00	0	NEW	2026-05-13 10:04:56.520
43339	74f62172da3c6cdbda0e80017f6f5cf4	paraiso do norte	PR	2017-11-23	2017-11-23	1	114.44	114.44	0	NEW	2026-05-13 10:04:56.520
43340	74f6539658a10da4f67bd4f9d8ea5c04	sao paulo	SP	2017-07-11	2017-07-11	1	154.90	154.90	0	NEW	2026-05-13 10:04:56.520
43341	74f68dc07de4bf46e62e01e5a038d9a7	maua	SP	2017-11-30	2017-11-30	1	61.80	61.80	0	NEW	2026-05-13 10:04:56.520
43342	74f6957797ebda73b6c3990e98cc0ad5	sorocaba	SP	2018-05-20	2018-05-20	1	712.91	712.91	0	NEW	2026-05-13 10:04:56.520
43343	74f7a6dc5790b5f985170bb3344e7101	rio de janeiro	RJ	2017-04-26	2017-04-26	1	39.01	39.01	0	NEW	2026-05-13 10:04:56.520
43344	74f81bf81b116914d1eda70ad6d6329d	joao monlevade	MG	2017-09-17	2017-09-17	1	92.59	92.59	0	NEW	2026-05-13 10:04:56.520
43345	74f8bf53fadec7ea8e08cf119d0fa4da	miguel pereira	RJ	2017-08-26	2017-08-26	1	98.79	98.79	0	NEW	2026-05-13 10:04:56.520
43346	74f91d83f0d90cad6bd731402aa7dee0	porto alegre	RS	2017-12-12	2017-12-12	1	243.14	243.14	0	NEW	2026-05-13 10:04:56.520
43347	74fb5bcd75ea556233c22200d3ac9c22	sao goncalo	RJ	2018-05-07	2018-05-07	1	294.33	294.33	0	NEW	2026-05-13 10:04:56.520
43348	74fb6e87339911804a533ba37a472fe8	terra boa	PR	2018-02-22	2018-02-22	1	35.09	35.09	0	NEW	2026-05-13 10:04:56.520
43349	74fb85f97d239be1db3d8053b5061797	morrinhos	GO	2017-05-31	2017-05-31	1	198.68	198.68	0	NEW	2026-05-13 10:04:56.520
43350	74fb95244fc51cd2b2ba1870c8b97aa1	anapolis	GO	2018-01-11	2018-01-11	1	44.69	44.69	0	NEW	2026-05-13 10:04:56.520
43351	74fc3837ddbf95ff3f27ce0b4f0cd98c	conselheiro lafaiete	MG	2018-04-19	2018-04-19	1	72.38	72.38	0	NEW	2026-05-13 10:04:56.520
43352	74fc4cee29c05e431338956cefa7231c	mogi das cruzes	SP	2017-09-13	2017-09-13	1	166.41	166.41	0	NEW	2026-05-13 10:04:56.520
43353	74fc9125eede6d44f2a1f33c877374e6	ribeirao preto	SP	2018-03-18	2018-03-18	1	124.76	124.76	0	NEW	2026-05-13 10:04:56.520
43354	74fd33eb46b1e2e4b0a5bb94ed4c4b6b	aracati	CE	2018-04-19	2018-04-19	1	77.03	77.03	0	NEW	2026-05-13 10:04:56.520
43355	74fd5177f04b2d7dd0db5a43c579212d	brasilia	DF	2018-02-28	2018-02-28	1	35.00	35.00	0	NEW	2026-05-13 10:04:56.520
43356	74fd82c3c361fc09f69b2e38c5937bff	barrinha	SP	2018-02-16	2018-02-16	1	135.35	135.35	0	NEW	2026-05-13 10:04:56.520
43357	74fe0d314e72230ca5e99865dec3bc1e	ipatinga	MG	2018-08-03	2018-08-03	1	224.10	224.10	0	NEW	2026-05-13 10:04:56.520
43358	74fe3d2b1336728129d9d1c651c72c9d	curitiba	PR	2018-02-24	2018-02-24	1	57.72	57.72	0	NEW	2026-05-13 10:04:56.520
43359	74fe4e106702770ef728399ce5da503a	goiania	GO	2018-02-12	2018-06-02	2	236.90	118.45	1	REGULAR	2026-05-13 10:04:56.520
43360	74ff394db4e98c42e572c43e516b6552	rio de janeiro	RJ	2018-05-09	2018-05-09	1	68.28	68.28	0	NEW	2026-05-13 10:04:56.520
43361	74ff722b4791b84ad9efa1a2caf9db62	curitiba	PR	2018-07-30	2018-07-30	1	143.77	143.77	0	NEW	2026-05-13 10:04:56.520
43362	74ffea658fa22ea2788b68b244e2a9de	belo horizonte	MG	2018-06-29	2018-06-29	1	62.42	62.42	0	NEW	2026-05-13 10:04:56.520
43363	75015153c3f4b976fa82a0888a5d736c	carapicuiba	SP	2018-03-04	2018-03-04	1	82.98	82.98	0	NEW	2026-05-13 10:04:56.520
43364	75040767e7960d1480e126a186faa0f1	sao paulo	SP	2018-04-15	2018-04-15	1	50.29	50.29	0	NEW	2026-05-13 10:04:56.520
43365	750550f1fbf777d9383acb856bc593dd	sao paulo	SP	2018-02-18	2018-02-18	1	196.46	196.46	0	NEW	2026-05-13 10:04:56.520
43366	7505dc7276ce28ad936c63599917ea4d	itaobim	MG	2018-08-20	2018-08-20	1	62.93	62.93	0	NEW	2026-05-13 10:04:56.520
43367	75062e526bbf521266a359bb65cdaf55	viamao	RS	2018-01-13	2018-01-13	1	63.12	63.12	0	NEW	2026-05-13 10:04:56.520
43368	7508f12d568b5b5a6b17e8d092884581	imbituba	SC	2018-01-29	2018-01-29	1	369.60	369.60	0	NEW	2026-05-13 10:04:56.520
43369	7508fcee150d3d55a1f0f2f590232de2	aracaju	SE	2018-08-08	2018-08-08	1	191.14	191.14	0	NEW	2026-05-13 10:04:56.520
43370	75095b17a04a12410cdf890291bbcfc3	itumbiara	GO	2018-02-02	2018-02-02	1	67.50	67.50	0	NEW	2026-05-13 10:04:56.520
43371	7509f659f38b481f36b425754f157624	corumba de goias	GO	2017-10-06	2017-10-06	1	121.18	121.18	0	NEW	2026-05-13 10:04:56.520
43372	750a5c9fad2d8f54c31dd320304df7fc	belo horizonte	MG	2018-01-21	2018-01-21	1	116.94	116.94	0	NEW	2026-05-13 10:04:56.520
43373	750b9fb35b3b01557b00bad2d716b748	valinhos	SP	2017-08-17	2017-08-17	1	85.16	85.16	0	NEW	2026-05-13 10:04:56.520
43374	750d05ca464c997d77832cc3b43683c2	brasilia	DF	2018-07-20	2018-07-20	1	178.22	178.22	0	NEW	2026-05-13 10:04:56.520
43375	750d9679cef84e8969e9270f4e06c064	adamantina	SP	2017-12-26	2017-12-26	1	615.11	615.11	0	NEW	2026-05-13 10:04:56.520
43376	750ebfedd33d04b145ae5819f28c16af	rianapolis	GO	2018-01-24	2018-01-24	1	118.75	118.75	0	NEW	2026-05-13 10:04:56.520
43377	75109d97f264aa44d4b06f733058da59	vitoria	ES	2018-08-15	2018-08-15	1	110.76	110.76	0	NEW	2026-05-13 10:04:56.520
43378	7510c151541b1ff57ccfe047d941aa51	recife	PE	2017-10-17	2017-10-17	1	145.99	145.99	0	NEW	2026-05-13 10:04:56.520
43379	7510ded3db0e669cdaa878e478f1bdb6	sao paulo	SP	2018-03-18	2018-03-18	1	764.92	764.92	0	NEW	2026-05-13 10:04:56.520
43380	75121506063adddee8e48c1b51e07ef4	tucurui	PA	2018-04-12	2018-04-12	1	72.03	72.03	0	NEW	2026-05-13 10:04:56.520
43381	75129ee941b3624b131f8dcadf3f4d56	embu das artes	SP	2018-04-10	2018-04-10	1	625.51	625.51	0	NEW	2026-05-13 10:04:56.520
43382	7513be49da156baab381b48bad34f6c9	francisco beltrao	PR	2018-06-26	2018-06-26	1	73.49	73.49	0	NEW	2026-05-13 10:04:56.520
43383	751404a804fcb7375342481a53993b18	ponta grossa	PR	2017-05-21	2017-05-21	1	89.63	89.63	0	NEW	2026-05-13 10:04:56.520
43384	7514956267b7c9e796aad89958fcd43f	nova friburgo	RJ	2017-08-18	2017-08-18	1	599.49	599.49	0	NEW	2026-05-13 10:04:56.520
43385	751499e23bee98be291ec8f63463a5be	jacutinga	MG	2018-01-23	2018-01-23	1	698.50	698.50	0	NEW	2026-05-13 10:04:56.520
43386	7514c193ac9fd7bbdfb0ae42a05309ef	canela	RS	2017-10-07	2017-10-07	1	121.09	121.09	0	NEW	2026-05-13 10:04:56.520
43387	7515714a3bce03814839d501eca6d7f1	santo antonio de posse	SP	2017-04-01	2017-04-01	1	114.79	114.79	0	NEW	2026-05-13 10:04:56.520
43388	75160c9201f64f69e5b0a3f7cba4ce84	sao sebastiao do cai	RS	2017-11-12	2017-11-12	1	527.33	527.33	0	NEW	2026-05-13 10:04:56.520
43389	7516451d834b1d3806ca8ad6640d40eb	sao paulo	SP	2018-08-02	2018-08-02	1	114.49	114.49	0	NEW	2026-05-13 10:04:56.520
43390	751712f584a6fdc401e61696f9f31744	florianopolis	SC	2018-03-12	2018-03-12	1	546.87	546.87	0	NEW	2026-05-13 10:04:56.520
